image,date,width,height,task,type,region,disease,crop,area,grow,risk,xtl,ytl,xbr,ybr,class_no
V006_77_1_19_11_03_12_2_2851q_20201210_17_a0006.jpeg,2020/12/10,2620,4656,77,1,17.0,19,11,3,12,2,920,1295,1617,3007,5
V006_77_1_19_11_03_12_2_2851q_20201210_17_a0007.jpeg,2020/12/10,4656,2620,77,1,17.0,19,11,3,12,2,1648,920,3361,1617,5
V006_77_1_19_11_03_12_2_2851q_20201210_17_a0008.jpeg,2020/12/10,2620,4656,77,1,17.0,19,11,3,12,2,920,1295,1617,3007,5
V006_77_1_19_11_03_12_2_2851q_20201210_17_a0009.jpeg,2020/12/10,2620,4656,77,1,17.0,19,11,3,12,2,920,1295,1617,3007,5
V006_77_1_19_11_03_12_2_2851q_20201210_18_a0000.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,0,1468,733,2895,5
V006_77_1_19_11_03_12_2_2851q_20201210_18_a0001.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1887,1468,2620,2895,5
V006_77_1_19_11_03_12_2_2851q_20201210_18_a0002.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,0,1761,733,3188,5
V006_77_1_19_11_03_12_2_2851q_20201210_18_a0003.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1887,1468,2620,2895,5
V006_77_1_19_11_03_12_2_2851q_20201210_18_a0004.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1761,1887,3188,2620,5
V006_77_1_19_11_03_12_2_2851q_20201210_18_a0005.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,0,1761,733,3188,5
V006_77_1_19_11_03_12_2_2851q_20201210_18_a0006.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1761,0,3188,733,5
V006_77_1_19_11_03_12_2_2851q_20201210_18_a0007.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1887,1761,2620,3188,5
V006_77_1_19_11_03_12_2_2851q_20201210_18_a0008.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1468,0,2895,733,5
V006_77_1_19_11_03_12_2_2851q_20201210_18_a0009.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1887,1468,2620,2895,5
V006_77_1_19_11_03_12_2_2851q_20201210_23_a0000.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,783,1228,2030,3208,5
V006_77_1_19_11_03_12_2_2851q_20201210_23_a0001.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,783,1228,2030,3208,5
V006_77_1_19_11_03_12_2_2851q_20201210_23_a0002.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1228,783,3208,2030,5
V006_77_1_19_11_03_12_2_2851q_20201210_23_a0003.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,590,1448,1837,3428,5
V006_77_1_19_11_03_12_2_2851q_20201210_23_a0004.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1228,783,3208,2030,5
V006_77_1_19_11_03_12_2_2851q_20201210_23_a0005.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1448,783,3428,2030,5
V006_77_1_19_11_03_12_2_2851q_20201210_23_a0006.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,783,1228,2030,3208,5
V006_77_1_19_11_03_12_2_2851q_20201210_23_a0007.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1228,783,3208,2030,5
V006_77_1_19_11_03_12_2_2851q_20201210_23_a0008.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1448,590,3428,1837,5
V006_77_1_19_11_03_12_2_2851q_20201210_23_a0009.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1448,783,3428,2030,5
V006_77_1_19_11_03_12_2_2851q_20201210_25_a0000.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1696,424,2706,1252,5
V006_77_1_19_11_03_12_2_2851q_20201210_25_a0001.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1696,424,2706,1252,5
V006_77_1_19_11_03_12_2_2851q_20201210_25_a0002.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1949,424,2960,1252,5
V006_77_1_19_11_03_12_2_2851q_20201210_25_a0003.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1949,1368,2960,2196,5
V006_77_1_19_11_03_12_2_2851q_20201210_25_a0004.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,424,1949,1252,2960,5
V006_77_1_19_11_03_12_2_2851q_20201210_25_a0005.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1696,1368,2706,2196,5
V006_77_1_19_11_03_12_2_2851q_20201210_25_a0006.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1696,424,2706,1252,5
V006_77_1_19_11_03_12_2_2851q_20201210_25_a0007.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1696,1368,2706,2196,5
V006_77_1_19_11_03_12_2_2851q_20201210_25_a0008.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1696,424,2706,1252,5
V006_77_1_19_11_03_12_2_2851q_20201210_25_a0009.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1368,1696,2196,2706,5
V006_77_1_19_11_03_12_2_2851q_20201210_28_a0000.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,935,1888,1936,2901,5
V006_77_1_19_11_03_12_2_2851q_20201210_28_a0001.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1755,683,2768,1684,5
V006_77_1_19_11_03_12_2_2851q_20201210_28_a0002.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,683,1888,1684,2901,5
V006_77_1_19_11_03_12_2_2851q_20201210_28_a0003.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1888,936,2901,1936,5
V006_77_1_19_11_03_12_2_2851q_20201210_28_a0004.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,683,1888,1684,2901,5
V006_77_1_19_11_03_12_2_2851q_20201210_28_a0005.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1888,936,2901,1936,5
V006_77_1_19_11_03_12_2_2851q_20201210_28_a0006.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1755,935,2768,1936,5
V006_77_1_19_11_03_12_2_2851q_20201210_28_a0007.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1888,936,2901,1936,5
V006_77_1_19_11_03_12_2_2851q_20201210_28_a0008.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1888,936,2901,1936,5
V006_77_1_19_11_03_12_2_2851q_20201210_28_a0009.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1755,935,2768,1936,5
V006_77_1_19_11_03_12_2_2851q_20201210_2_a0000.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1270,1648,2384,2804,5
V006_77_1_19_11_03_12_2_2851q_20201210_2_a0001.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,236,1851,1350,3007,5
V006_77_1_19_11_03_12_2_2851q_20201210_2_a0002.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1851,1270,3007,2384,5
V006_77_1_19_11_03_12_2_2851q_20201210_2_a0003.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1852,236,3007,1350,5
V006_77_1_19_11_03_12_2_2851q_20201210_2_a0004.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,236,1648,1350,2804,5
V006_77_1_19_11_03_12_2_2851q_20201210_2_a0005.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1851,1270,3007,2384,5
V006_77_1_19_11_03_12_2_2851q_20201210_2_a0006.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,236,1851,1350,3007,5
V006_77_1_19_11_03_12_2_2851q_20201210_2_a0007.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1648,1270,2804,2384,5
V006_77_1_19_11_03_12_2_2851q_20201210_2_a0008.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1851,1270,3007,2384,5
V006_77_1_19_11_03_12_2_2851q_20201210_2_a0009.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,236,1851,1350,3007,5
V006_77_1_19_11_03_12_2_2851q_20201210_38_a0000.jpeg,2020/12/10,4656,2620,77,1,17.0,19,11,3,12,2,1265,630,2534,1290,5
V006_77_1_19_11_03_12_2_2851q_20201210_38_a0001.jpeg,2020/12/10,2620,4656,77,1,17.0,19,11,3,12,2,1330,1265,1990,2534,5
V006_77_1_19_11_03_12_2_2851q_20201210_38_a0002.jpeg,2020/12/10,2620,4656,77,1,17.0,19,11,3,12,2,630,1265,1290,2534,5
V006_77_1_19_11_03_12_2_2851q_20201210_38_a0003.jpeg,2020/12/10,2620,4656,77,1,17.0,19,11,3,12,2,1330,1265,1990,2534,5
V006_77_1_19_11_03_12_2_2851q_20201210_38_a0004.jpeg,2020/12/10,4656,2620,77,1,17.0,19,11,3,12,2,2122,1330,3391,1990,5
V006_77_1_19_11_03_12_2_2851q_20201210_38_a0005.jpeg,2020/12/10,4656,2620,77,1,17.0,19,11,3,12,2,1265,1330,2534,1990,5
V006_77_1_19_11_03_12_2_2851q_20201210_38_a0006.jpeg,2020/12/10,4656,2620,77,1,17.0,19,11,3,12,2,1265,1330,2534,1990,5
V006_77_1_19_11_03_12_2_2851q_20201210_38_a0007.jpeg,2020/12/10,2620,4656,77,1,17.0,19,11,3,12,2,1330,1265,1990,2534,5
V006_77_1_19_11_03_12_2_2851q_20201210_38_a0008.jpeg,2020/12/10,2620,4656,77,1,17.0,19,11,3,12,2,1330,1265,1990,2534,5
V006_77_1_19_11_03_12_2_2851q_20201210_38_a0009.jpeg,2020/12/10,4656,2620,77,1,17.0,19,11,3,12,2,2122,630,3391,1290,5
V006_77_1_19_11_03_12_2_2851q_20201210_45_a0000.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,2916,1066,3411,1586,5
V006_77_1_19_11_03_12_2_2851q_20201210_45_a0001.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,2916,1034,3412,1554,5
V006_77_1_19_11_03_12_2_2851q_20201210_45_a0002.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,2916,1066,3411,1586,5
V006_77_1_19_11_03_12_2_2851q_20201210_45_a0003.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1066,1244,1586,1740,5
V006_77_1_19_11_03_12_2_2851q_20201210_45_a0004.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,2916,1066,3411,1586,5
V006_77_1_19_11_03_12_2_2851q_20201210_45_a0005.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1244,1066,1740,1586,5
V006_77_1_19_11_03_12_2_2851q_20201210_45_a0006.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1066,1244,1586,1740,5
V006_77_1_19_11_03_12_2_2851q_20201210_45_a0007.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1034,2916,1554,3411,5
V006_77_1_19_11_03_12_2_2851q_20201210_45_a0008.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1244,1066,1740,1586,5
V006_77_1_19_11_03_12_2_2851q_20201210_45_a0009.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1244,1066,1740,1586,5
V006_77_1_19_11_03_12_2_2851q_20201210_49_a0000.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,2181,1030,2928,1730,5
V006_77_1_19_11_03_12_2_2851q_20201210_49_a0001.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,2181,889,2928,1589,5
V006_77_1_19_11_03_12_2_2851q_20201210_49_a0002.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,2181,889,2928,1589,5
V006_77_1_19_11_03_12_2_2851q_20201210_49_a0003.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1728,889,2475,1589,5
V006_77_1_19_11_03_12_2_2851q_20201210_49_a0004.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,2181,889,2928,1589,5
V006_77_1_19_11_03_12_2_2851q_20201210_49_a0005.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,2181,1030,2928,1730,5
V006_77_1_19_11_03_12_2_2851q_20201210_49_a0006.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1030,1728,1730,2475,5
V006_77_1_19_11_03_12_2_2851q_20201210_49_a0007.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1030,1728,1730,2475,5
V006_77_1_19_11_03_12_2_2851q_20201210_49_a0008.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,889,1728,1589,2475,5
V006_77_1_19_11_03_12_2_2851q_20201210_49_a0009.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1030,1728,1730,2475,5
V006_77_1_19_11_03_12_2_2851q_20201210_51_a0000.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1692,1013,3078,1723,5
V006_77_1_19_11_03_12_2_2851q_20201210_51_a0001.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1013,1578,1723,2964,5
V006_77_1_19_11_03_12_2_2851q_20201210_51_a0002.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1013,1578,1723,2964,5
V006_77_1_19_11_03_12_2_2851q_20201210_51_a0003.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1692,896,3078,1607,5
V006_77_1_19_11_03_12_2_2851q_20201210_51_a0004.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,896,1578,1607,2964,5
V006_77_1_19_11_03_12_2_2851q_20201210_51_a0005.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1578,896,2964,1607,5
V006_77_1_19_11_03_12_2_2851q_20201210_51_a0006.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1578,896,2964,1607,5
V006_77_1_19_11_03_12_2_2851q_20201210_51_a0007.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1013,1578,1723,2964,5
V006_77_1_19_11_03_12_2_2851q_20201210_51_a0008.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1013,1692,1723,3078,5
V006_77_1_19_11_03_12_2_2851q_20201210_51_a0009.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,1013,1578,1723,2964,5
V006_77_1_19_11_03_12_2_2851q_20201210_5_a0000.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1474,797,2628,1637,5
V006_77_1_19_11_03_12_2_2851q_20201210_5_a0001.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1474,797,2628,1637,5
V006_77_1_19_11_03_12_2_2851q_20201210_5_a0002.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,2028,797,3182,1637,5
V006_77_1_19_11_03_12_2_2851q_20201210_5_a0003.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,983,2028,1823,3182,5
V006_77_1_19_11_03_12_2_2851q_20201210_5_a0004.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,2028,983,3182,1823,5
V006_77_1_19_11_03_12_2_2851q_20201210_5_a0005.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,2028,983,3182,1823,5
V006_77_1_19_11_03_12_2_2851q_20201210_5_a0006.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,983,2028,1823,3182,5
V006_77_1_19_11_03_12_2_2851q_20201210_5_a0007.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,797,2028,1637,3182,5
V006_77_1_19_11_03_12_2_2851q_20201210_5_a0008.jpeg,2020/12/10,4656,2620,77,1,14.0,19,11,3,12,2,1474,983,2628,1823,5
V006_77_1_19_11_03_12_2_2851q_20201210_5_a0009.jpeg,2020/12/10,2620,4656,77,1,14.0,19,11,3,12,2,983,2028,1823,3182,5
V006_77_1_19_11_03_12_2_4396b_20201026_53_a0000.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,811,640,3685,2387,5
V006_77_1_19_11_03_12_2_4396b_20201026_53_a0001.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,811,637,3685,2384,5
V006_77_1_19_11_03_12_2_4396b_20201026_53_a0002.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,346,637,3221,2384,5
V006_77_1_19_11_03_12_2_4396b_20201026_53_a0003.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,346,637,3221,2384,5
V006_77_1_19_11_03_12_2_4396b_20201026_53_a0004.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,346,640,3221,2387,5
V006_77_1_19_11_03_12_2_4396b_20201026_53_a0005.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,811,640,3685,2387,5
V006_77_1_19_11_03_12_2_4396b_20201026_53_a0006.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,637,346,2384,3221,5
V006_77_1_19_11_03_12_2_4396b_20201026_53_a0007.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,637,811,2384,3685,5
V006_77_1_19_11_03_12_2_4396b_20201026_53_a0008.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,811,640,3685,2387,5
V006_77_1_19_11_03_12_2_4396b_20201026_53_a0009.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,640,346,2387,3221,5
V006_77_1_19_11_03_12_2_4396b_20201026_57_a0000.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,420,6,3477,2281,5
V006_77_1_19_11_03_12_2_4396b_20201026_57_a0001.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,6,420,2281,3477,5
V006_77_1_19_11_03_12_2_4396b_20201026_57_a0002.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,555,6,3612,2281,5
V006_77_1_19_11_03_12_2_4396b_20201026_57_a0003.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,420,6,3477,2281,5
V006_77_1_19_11_03_12_2_4396b_20201026_57_a0004.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,555,743,3612,3018,5
V006_77_1_19_11_03_12_2_4396b_20201026_57_a0005.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,420,743,3477,3018,5
V006_77_1_19_11_03_12_2_4396b_20201026_57_a0006.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,743,555,3018,3612,5
V006_77_1_19_11_03_12_2_4396b_20201026_57_a0007.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,555,743,3612,3018,5
V006_77_1_19_11_03_12_2_4396b_20201026_57_a0008.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,6,420,2281,3477,5
V006_77_1_19_11_03_12_2_4396b_20201026_57_a0009.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,555,6,3612,2281,5
V006_77_1_19_11_03_12_2_4396b_20201026_58_a0000.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,528,0,3819,2468,5
V006_77_1_19_11_03_12_2_4396b_20201026_58_a0001.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,556,212,3023,3504,5
V006_77_1_19_11_03_12_2_4396b_20201026_58_a0002.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,528,0,3819,2468,5
V006_77_1_19_11_03_12_2_4396b_20201026_58_a0003.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,0,528,2468,3819,5
V006_77_1_19_11_03_12_2_4396b_20201026_58_a0004.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,212,0,3504,2468,5
V006_77_1_19_11_03_12_2_4396b_20201026_58_a0005.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,212,0,3504,2468,5
V006_77_1_19_11_03_12_2_4396b_20201026_58_a0006.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,212,556,3504,3023,5
V006_77_1_19_11_03_12_2_4396b_20201026_58_a0007.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,212,0,3504,2468,5
V006_77_1_19_11_03_12_2_4396b_20201026_58_a0008.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,212,556,3504,3023,5
V006_77_1_19_11_03_12_2_4396b_20201026_58_a0009.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,556,212,3023,3504,5
V006_77_1_19_11_03_12_2_4396b_20201026_59_a0000.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,189,858,3362,1867,5
V006_77_1_19_11_03_12_2_4396b_20201026_59_a0001.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,858,670,1867,3843,5
V006_77_1_19_11_03_12_2_4396b_20201026_59_a0002.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,858,670,1867,3843,5
V006_77_1_19_11_03_12_2_4396b_20201026_59_a0003.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,670,1156,3843,2166,5
V006_77_1_19_11_03_12_2_4396b_20201026_59_a0004.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,1156,670,2166,3843,5
V006_77_1_19_11_03_12_2_4396b_20201026_59_a0005.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,858,189,1867,3362,5
V006_77_1_19_11_03_12_2_4396b_20201026_59_a0006.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,670,1156,3843,2166,5
V006_77_1_19_11_03_12_2_4396b_20201026_59_a0007.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,858,189,1867,3362,5
V006_77_1_19_11_03_12_2_4396b_20201026_59_a0008.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,189,1156,3362,2166,5
V006_77_1_19_11_03_12_2_4396b_20201026_59_a0009.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,1156,670,2166,3843,5
V006_77_1_19_11_03_12_2_4396b_20201026_62_a0000.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,378,498,2140,3789,5
V006_77_1_19_11_03_12_2_4396b_20201026_62_a0001.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,884,498,2645,3789,5
V006_77_1_19_11_03_12_2_4396b_20201026_62_a0002.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,242,378,3534,2140,5
V006_77_1_19_11_03_12_2_4396b_20201026_62_a0003.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,242,884,3534,2645,5
V006_77_1_19_11_03_12_2_4396b_20201026_62_a0004.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,378,242,2140,3534,5
V006_77_1_19_11_03_12_2_4396b_20201026_62_a0005.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,378,498,2140,3789,5
V006_77_1_19_11_03_12_2_4396b_20201026_62_a0006.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,498,379,3789,2140,5
V006_77_1_19_11_03_12_2_4396b_20201026_62_a0007.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,242,378,3534,2140,5
V006_77_1_19_11_03_12_2_4396b_20201026_62_a0008.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,498,379,3789,2140,5
V006_77_1_19_11_03_12_2_4396b_20201026_62_a0009.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,498,884,3789,2645,5
V006_77_1_19_11_03_12_2_4396b_20201026_64_a0000.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,19,447,3897,2488,5
V006_77_1_19_11_03_12_2_4396b_20201026_64_a0001.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,135,447,4013,2488,5
V006_77_1_19_11_03_12_2_4396b_20201026_64_a0002.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,19,447,3897,2488,5
V006_77_1_19_11_03_12_2_4396b_20201026_64_a0003.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,447,135,2488,4013,5
V006_77_1_19_11_03_12_2_4396b_20201026_64_a0004.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,447,135,2488,4013,5
V006_77_1_19_11_03_12_2_4396b_20201026_64_a0005.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,19,447,3897,2488,5
V006_77_1_19_11_03_12_2_4396b_20201026_64_a0006.jpg,2020/10/26,4032,3024,77,1,14.0,19,11,3,12,2,135,536,4013,2577,5
V006_77_1_19_11_03_12_2_4396b_20201026_64_a0007.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,536,19,2577,3897,5
V006_77_1_19_11_03_12_2_4396b_20201026_64_a0008.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,536,135,2577,4013,5
V006_77_1_19_11_03_12_2_4396b_20201026_64_a0009.jpg,2020/10/26,3024,4032,77,1,14.0,19,11,3,12,2,536,19,2577,3897,5
V006_77_1_19_11_03_12_2_4396b_20201102_18_a0000.jpeg,2020/11/02,3024,4032,77,1,14.0,19,11,3,12,2,1860,1252,2525,2603,5
V006_77_1_19_11_03_12_2_4396b_20201102_18_a0001.jpeg,2020/11/02,3024,4032,77,1,14.0,19,11,3,12,2,498,1252,1164,2603,5
V006_77_1_19_11_03_12_2_4396b_20201102_18_a0002.jpeg,2020/11/02,3024,4032,77,1,14.0,19,11,3,12,2,498,1429,1164,2780,5
V006_77_1_19_11_03_12_2_4396b_20201102_18_a0003.jpeg,2020/11/02,3024,4032,77,1,14.0,19,11,3,12,2,1860,1429,2525,2780,5
V006_77_1_19_11_03_12_2_4396b_20201102_18_a0004.jpeg,2020/11/02,3024,4032,77,1,14.0,19,11,3,12,2,1860,1252,2525,2603,5
V006_77_1_19_11_03_12_2_4396b_20201102_18_a0005.jpeg,2020/11/02,3024,4032,77,1,14.0,19,11,3,12,2,1860,1429,2525,2780,5
V006_77_1_19_11_03_12_2_4396b_20201102_18_a0006.jpeg,2020/11/02,3024,4032,77,1,14.0,19,11,3,12,2,498,1429,1164,2780,5
V006_77_1_19_11_03_12_2_4396b_20201102_18_a0007.jpeg,2020/11/02,3024,4032,77,1,14.0,19,11,3,12,2,1860,1252,2525,2603,5
V006_77_1_19_11_03_12_2_4396b_20201102_18_a0008.jpeg,2020/11/02,4032,3024,77,1,14.0,19,11,3,12,2,1252,1860,2603,2525,5
V006_77_1_19_11_03_12_2_4396b_20201102_18_a0009.jpeg,2020/11/02,3024,4032,77,1,14.0,19,11,3,12,2,1860,1252,2525,2603,5
V006_77_1_19_11_03_12_2_4396b_20201102_7_a0000.jpeg,2020/11/02,4032,3024,77,1,14.0,19,11,3,12,2,1020,1023,2733,2049,5
