image,date,width,height,task,type,region,disease,crop,area,grow,risk,xtl,ytl,xbr,ybr
V006_77_0_00_11_03_13_0_c07_20201202_0043_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,803,1124,2540,3428
V006_77_0_00_11_03_13_0_c07_20201202_0044_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,456,536,2322,3793
V006_77_0_00_11_03_13_0_c07_20201202_0045_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,298,1816,2202,3502
V006_77_0_00_11_03_13_0_c07_20201202_0046_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,39,1401,2768,3086
V006_77_0_00_11_03_13_0_c07_20201202_0047_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,729,823,2191,3466
V006_77_0_00_11_03_13_0_c07_20201202_0048_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,269,684,2074,3891
V006_77_0_00_11_03_13_0_c07_20201202_0049_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,580,664,2213,3427
V006_77_0_00_11_03_13_0_c07_20201202_0050_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,424,1154,2891,2759
V006_77_0_00_11_03_13_0_c07_20201202_0051_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,130,915,2155,3614
V006_77_0_00_11_03_13_0_c07_20201202_0052_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,639,1424,2187,3574
V006_77_0_00_11_03_13_0_c07_20201202_0053_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,746,1372,1923,2969
V006_77_0_00_11_03_13_0_c07_20201202_0054_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,725,1473,2091,3499
V006_77_0_00_11_03_13_0_c07_20201202_0055_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,185,766,2132,3679
V006_77_0_00_11_03_13_0_c07_20201202_0056_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,25,1546,2565,3159
V006_77_0_00_11_03_13_0_c07_20201202_0057_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,431,599,2365,3759
V006_77_0_00_11_03_13_0_c07_20201202_0058_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,285,1426,2712,3338
V006_77_0_00_11_03_13_0_c07_20201202_0059_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,525,846,1952,3492
V006_77_0_00_11_03_13_0_c07_20201202_0060_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,225,772,2938,2652
V006_77_0_00_11_03_13_0_c07_20201202_0061_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,532,799,2332,3962
V006_77_0_00_11_03_13_0_c07_20201202_0062_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,578,911,2451,3565
V006_77_0_00_11_03_13_0_c07_20201202_0063_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,699,885,2565,3751
V006_77_0_00_11_03_13_0_c07_20201202_0064_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,271,1051,2625,3444
V006_77_0_00_11_03_13_0_c07_20201202_0065_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,725,958,2053,3398
V006_77_0_00_11_03_13_0_c07_20201202_0066_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,747,1606,2295,3006
V006_77_0_00_11_03_13_0_c07_20201202_0067_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,393,1336,2613,3141
V006_77_0_00_11_03_13_0_c07_20201202_0068_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,373,839,2103,3693
V006_77_0_00_11_03_13_0_c07_20201202_0069_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,620,1279,2180,3536
V006_77_0_00_11_03_13_0_c07_20201202_0070_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,767,1464,1967,3337
V006_77_0_00_11_03_13_0_c07_20201202_0071_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,661,1017,2093,3477
V006_77_0_00_11_03_13_0_c07_20201202_0072_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,214,703,2141,3551
V006_77_0_00_11_03_13_0_c07_20201202_0073_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,748,1351,1821,3477
V006_77_0_00_11_03_13_0_c07_20201202_0074_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,134,1058,1880,3771
V006_77_0_00_11_03_13_0_c07_20201202_0075_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,860,1441,2114,3574
V006_77_0_00_11_03_13_0_c07_20201202_0076_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,687,708,1900,3381
V006_77_0_00_11_03_13_0_c07_20201202_0077_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,654,1135,2301,3721
V006_77_0_00_11_03_13_0_c07_20201202_0078_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,680,1561,1994,3774
V006_77_0_00_11_03_13_0_c07_20201202_0079_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,263,1362,2723,3135
V006_77_0_00_11_03_13_0_c07_20201202_0080_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,230,848,2290,3701
V006_77_0_00_11_03_13_0_c07_20201202_0081_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,502,872,2001,3728
V006_77_0_00_11_03_13_0_c07_20201202_0082_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,101,947,2308,3826
V006_77_0_00_11_03_13_0_c07_20201202_0083_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,441,1286,1728,3560
V006_77_0_00_11_03_13_0_c07_20201202_0084_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,75,863,2388,3360
V006_77_0_00_11_03_13_0_c07_20201202_0085_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,202,1015,2095,3742
V006_77_0_00_11_03_13_0_c07_20201202_0086_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,489,961,2156,3735
V006_77_0_00_11_03_13_0_c07_20201202_0087_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,756,1062,2168,3922
V006_77_0_00_11_03_13_0_c07_20201202_0088_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,242,1348,2695,3482
V006_77_0_00_11_03_13_0_c07_20201202_0089_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,1035,1262,2788,3335
V006_77_0_00_11_03_13_0_c07_20201202_0090_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,428,1208,2268,3315
V006_77_0_00_11_03_13_0_c07_20201202_0091_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,195,652,2188,3648
V006_77_0_00_11_03_13_0_c07_20201202_0092_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,361,1194,2055,3800
V006_77_0_00_11_03_13_0_c07_20201202_0093_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,414,1380,2768,3493
V006_77_0_00_11_03_13_0_c07_20201202_0094_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,589,1120,2122,3494
V006_77_0_00_11_03_13_0_c07_20201202_0095_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,756,1020,2248,3147
V006_77_0_00_11_03_13_0_c07_20201202_0096_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,161,1113,2702,3107
V006_77_0_00_11_03_13_0_c07_20201202_0097_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,475,677,2435,3673
V006_77_0_00_11_03_13_0_c07_20201202_0098_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,428,818,2254,3538
V006_77_0_00_11_03_13_0_c07_20201202_0099_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,601,839,2202,3598
V006_77_0_00_11_03_13_0_c07_20201202_0100_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,549,892,2228,3519
V006_77_0_00_11_03_13_0_c07_20201202_0101_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,482,1378,2341,3424
V006_77_0_00_11_03_13_0_c07_20201202_0102_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,575,1299,2142,3772
V006_77_0_00_11_03_13_0_c07_20201202_0103_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,676,1365,2308,3605
V006_77_0_00_11_03_13_0_c07_20201202_0104_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,295,778,2235,3546
V006_77_0_00_11_03_13_0_c07_20201202_0105_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,615,1025,2249,3685
V006_77_0_00_11_03_13_0_c07_20201202_0106_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,601,985,2562,3605
V006_77_0_00_11_03_13_0_c07_20201202_0107_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,455,702,2208,3692
V006_77_0_00_11_03_13_0_c07_20201202_0108_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,696,1090,2262,3450
V006_77_0_00_11_03_13_0_c07_20201202_0109_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,176,956,2229,3637
V006_77_0_00_11_03_13_0_c07_20201202_0110_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,275,590,2168,3823
V006_77_0_00_11_03_13_0_c07_20201202_0111_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,302,7,2462,3327
V006_77_0_00_11_03_13_0_c07_20201202_0112_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,716,521,2436,3628
V006_77_0_00_11_03_13_0_c07_20201202_0113_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,614,1309,2241,3515
V006_77_0_00_11_03_13_0_c07_20201202_0114_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,534,985,2468,3288
V006_77_0_00_11_03_13_0_c07_20201202_0115_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,408,1142,2268,3742
V006_77_0_00_11_03_13_0_c07_20201202_0116_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,622,1169,1928,3582
V006_77_0_00_11_03_13_0_c07_20201202_0117_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,582,789,2281,3722
V006_77_0_00_11_03_13_0_c07_20201202_0118_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,235,1148,2161,3422
V006_77_0_00_11_03_13_0_c07_20201202_0119_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,41,708,2608,3595
V006_77_0_00_11_03_13_0_c07_20201202_0120_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,134,1315,2695,3655
V006_77_0_00_11_03_13_0_c07_20201202_0121_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,668,1248,2088,3799
V006_77_0_00_11_03_13_0_c07_20201202_0122_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,342,674,2448,3520
V006_77_0_00_11_03_13_0_c07_20201202_0123_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,428,893,2521,3441
V006_77_0_00_11_03_13_0_c07_20201202_0124_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,322,901,2438,3654
V006_77_0_00_11_03_13_0_c07_20201202_0125_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,121,954,2162,3827
V006_77_0_00_11_03_13_0_c07_20201202_0126_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,122,750,2295,4017
V006_77_0_00_11_03_13_0_c07_20201202_0127_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,311,744,2451,3794
V006_77_0_00_11_03_13_0_c07_20201202_0128_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,148,966,2354,3712
V006_77_0_00_11_03_13_0_c07_20201202_0129_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,120,1312,1994,3285
V006_77_0_00_11_03_13_0_c07_20201202_0130_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,181,1226,2627,3239
V006_77_0_00_11_03_13_0_c07_20201202_0131_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,226,965,2241,3685
V006_77_0_00_11_03_13_0_c07_20201202_0132_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,475,765,2567,3712
V006_77_0_00_11_03_13_0_c07_20201202_0133_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,397,870,2618,3870
V006_77_0_00_11_03_13_0_c07_20201202_0134_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,244,910,2604,3805
V006_77_0_00_11_03_13_0_c07_20201202_0135_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,627,694,2577,3577
V006_77_0_00_11_03_13_0_c07_20201202_0136_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,586,1182,2279,3549
V006_77_0_00_11_03_13_0_c07_20201202_0137_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,406,895,2706,3542
V006_77_0_00_11_03_13_0_c07_20201202_0138_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,419,1175,2093,3529
V006_77_0_00_11_03_13_0_c07_20201202_0139_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,559,1242,2193,3649
V006_77_0_00_11_03_13_0_c07_20201202_0140_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,565,1175,2659,3992
V006_77_0_00_11_03_13_0_c07_20201202_0141_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,92,878,2872,2875
V006_77_0_00_11_03_13_0_c07_20201202_0142_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,560,885,2587,3515
V006_77_0_00_11_03_13_0_c07_20201202_0143_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,413,777,2506,3773
V006_77_0_00_11_03_13_0_c07_20201202_0144_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,219,438,2767,3965
V006_77_0_00_11_03_13_0_c07_20201202_0145_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,63,678,2571,3517
V006_77_0_00_11_03_13_0_c07_20201202_0146_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,91,657,2570,3643
V006_77_0_00_11_03_13_0_c07_20201202_0147_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,797,1517,2417,3783
V006_77_0_00_11_03_13_0_c07_20201202_0148_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,144,776,2404,3743
V006_77_0_00_11_03_13_0_c07_20201202_0149_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,424,1176,2331,3770
V006_77_0_00_11_03_13_0_c07_20201202_0150_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,470,603,2817,3603
V006_77_0_00_11_03_13_0_c07_20201202_0151_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,597,956,2377,3670
V006_77_0_00_11_03_13_0_c07_20201202_0152_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,297,904,2283,3716
V006_77_0_00_11_03_13_0_c07_20201202_0153_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,697,817,2398,3503
V006_77_0_00_11_03_13_0_c07_20201202_0154_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,256,710,2443,3356
V006_77_0_00_11_03_13_0_c07_20201202_0155_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,257,949,2777,3496
V006_77_0_00_11_03_13_0_c07_20201202_0156_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,450,844,2784,3443
V006_77_0_00_11_03_13_0_c07_20201202_0157_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,57,829,2871,3083
V006_77_0_00_11_03_13_0_c07_20201202_0158_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,390,1130,2470,3676
V006_77_0_00_11_03_13_0_c07_20201202_0159_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,709,1630,2384,3381
V006_77_0_00_11_03_13_0_c07_20201202_0160_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,494,1198,2304,3428
V006_77_0_00_11_03_13_0_c07_20201202_0161_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,229,1303,2689,3533
V006_77_0_00_11_03_13_0_c07_20201202_0162_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,209,1068,2414,3603
V006_77_0_00_11_03_13_0_c07_20201202_0163_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,629,1206,2574,3456
V006_77_0_00_11_03_13_0_c07_20201202_0164_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,195,739,2600,3402
V006_77_0_00_11_03_13_0_c07_20201202_0165_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,385,1171,2025,3513
V006_77_0_00_11_03_13_0_c07_20201202_0166_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,585,803,2390,3684
V006_77_0_00_11_03_13_0_c07_20201202_0167_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,480,931,2135,3588
V006_77_0_00_11_03_13_0_c07_20201202_0168_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,693,966,2594,3932
V006_77_0_00_11_03_13_0_c07_20201202_0169_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,302,1051,2590,3719
V006_77_0_00_11_03_13_0_c07_20201202_0170_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,410,912,2117,3645
V006_77_0_00_11_03_13_0_c07_20201202_0171_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,616,1432,2623,2892
V006_77_0_00_11_03_13_0_c07_20201202_0172_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,744,952,2306,3448
V006_77_0_00_11_03_13_0_c07_20201202_0173_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,717,1259,2110,3512
V006_77_0_00_11_03_13_0_c07_20201202_0174_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,436,605,2316,3645
V006_77_0_00_11_03_13_0_c07_20201202_0175_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,556,1118,2183,3625
V006_77_0_00_11_03_13_0_c07_20201202_0176_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,384,1065,2143,3412
V006_77_0_00_11_03_13_0_c07_20201202_0177_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,921,1657,2596,3512
V006_77_0_00_11_03_13_0_c07_20201202_0178_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,750,1131,2623,3785
V006_77_0_00_11_03_13_0_c07_20201202_0179_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,423,998,2384,3792
V006_77_0_00_11_03_13_0_c07_20201202_0180_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,310,1159,2177,3619
V006_77_0_00_11_03_13_0_c07_20201202_0181_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,363,1091,2236,3592
V006_77_0_00_11_03_13_0_c07_20201202_0182_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,470,772,2543,3698
V006_77_0_00_11_03_13_0_c07_20201202_0183_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,490,631,2210,3605
V006_77_0_00_11_03_13_0_c07_20201202_0184_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,570,1365,2236,3818
V006_77_0_00_11_03_13_0_c07_20201202_0185_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,583,738,2403,3678
V006_77_0_00_11_03_13_0_c07_20201202_0186_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,263,1051,2597,3752
V006_77_0_00_11_03_13_0_c07_20201202_0187_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,556,818,2243,3691
V006_77_0_00_11_03_13_0_c07_20201202_0188_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,923,1272,2789,3492
V006_77_0_00_11_03_13_0_c07_20201202_0189_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,537,858,2243,3485
V006_77_0_00_11_03_13_0_c07_20201202_0190_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,357,765,2749,3738
V006_77_0_00_11_03_13_0_c07_20201202_0191_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,136,977,2670,3625
V006_77_0_00_11_03_13_0_c07_20201202_0192_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,683,905,2330,3492
V006_77_0_00_11_03_13_0_c07_20201202_0193_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,230,678,2336,3672
V006_77_0_00_11_03_13_0_c07_20201202_0194_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,503,1312,2249,3558
V006_77_0_00_11_03_13_0_c07_20201202_0195_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,510,1245,2083,3472
V006_77_0_00_11_03_13_0_c07_20201202_0196_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,283,512,2403,3572
V006_77_0_00_11_03_13_0_c07_20201202_0197_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,530,792,2443,3698
V006_77_0_00_11_03_13_0_c07_20201202_0198_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,583,772,2602,3605
V006_77_0_00_11_03_13_0_c07_20201202_0199_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,570,718,2364,3445
V006_77_0_00_11_03_13_0_c07_20201202_0200_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,343,1205,2830,2858
V006_77_0_00_11_03_13_0_c07_20201202_0201_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,590,725,2143,3538
V006_77_0_00_11_03_13_0_c07_20201202_0202_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,996,1339,2170,3245
V006_77_0_00_11_03_13_0_c07_20201202_0203_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,616,1318,2436,3539
V006_77_0_00_11_03_13_0_c07_20201202_0204_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,463,725,2470,3378
V006_77_0_00_11_03_13_0_c07_20201202_0205_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,489,1211,2476,3378
V006_77_0_00_11_03_13_0_c07_20201202_0206_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,237,1099,2209,3728
V006_77_0_00_11_03_13_0_c07_20201202_0207_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,489,617,2404,3837
V006_77_0_00_11_03_13_0_c07_20201202_0208_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,276,596,2349,3390
V006_77_0_00_11_03_13_0_c07_20201202_0209_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,436,977,2130,3810
V006_77_0_00_11_03_13_0_c07_20201202_0210_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,290,823,2210,3490
V006_77_0_00_11_03_13_0_c07_20201202_0211_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,590,1044,1922,3070
V006_77_0_00_11_03_13_0_c07_20201202_0212_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,623,917,2097,3523
V006_77_0_00_11_03_13_0_c07_20201202_0213_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,536,1030,2470,3577
V006_77_0_00_11_03_13_0_c07_20201202_0214_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,530,1145,2183,3810
V006_77_0_00_11_03_13_0_c07_20201202_0215_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,822,1490,2103,3810
V006_77_0_00_11_03_13_0_c07_20201202_0216_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,596,1389,1903,3690
V006_77_0_00_11_03_13_0_c07_20201202_0217_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,463,731,2523,3604
V006_77_0_00_11_03_13_0_c07_20201202_0218_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,150,889,2463,3557
V006_77_0_00_11_03_13_0_c07_20201202_0219_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,517,964,2324,3850
V006_77_0_00_11_03_13_0_c07_20201202_0220_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,770,1151,2230,3343
V006_77_0_00_11_03_13_0_c07_20201202_0221_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,322,318,2666,3798
V006_77_0_00_11_03_13_0_c07_20201202_0222_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,164,783,2484,3643
V006_77_0_00_11_03_13_0_c07_20201202_0223_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,224,809,2318,3603
V006_77_0_00_11_03_13_0_c07_20201202_0224_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,691,904,2344,3737
V006_77_0_00_11_03_13_0_c07_20201202_0225_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,731,1083,2311,3303
V006_77_0_00_11_03_13_0_c07_20201202_0226_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,391,936,2478,3430
V006_77_0_00_11_03_13_0_c07_20201202_0227_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,471,870,2578,3210
V006_77_0_00_11_03_13_0_c07_20201202_0228_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,651,977,2158,3423
V006_77_0_00_11_03_13_0_c07_20201202_0229_S01_1.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,425,716,2304,3683
