,farm_id,number,date,leafLength,leafWidth
1919,tom3,077,20220101,,
1920,tom3,077,20220101,,
1921,tom3,078,20220101,,
1922,tom3,078,20220101,,
1923,tom3,078,20220101,,
1924,tom3,079,20220101,,
1925,tom3,082,20220101,,
1926,tom3,082,20220101,,
1927,tom3,083,20220101,,
1928,tom3,083,20220101,,
1929,tom3,083,20220101,,
1930,tom3,087,20220101,,
1931,tom3,088,20220101,,
1932,tom3,088,20220101,,
1933,tom3,091,20220101,,
1934,tom3,091,20220101,,
1935,tom3,092,20220101,,
1936,tom3,092,20220101,,
1937,tom3,093,20220101,,
1938,tom3,094,20220101,,
1939,tom3,095,20220101,,
1940,tom3,095,20220101,,
1941,tom3,096,20220101,,
1942,tom3,096,20220101,,
1943,tom3,097,20220101,,
1944,tom3,100,20220101,,
1945,tom3,001,20210917,,
1946,tom3,001,20210917,,
1947,tom3,002,20210917,,
1948,tom3,003,20210917,,
1949,tom3,003,20210917,,
1950,tom3,004,20210917,,
1951,tom3,005,20210917,,
1952,tom3,008,20210917,,
1953,tom3,010,20210917,,
1954,tom3,001,20210924,,
1955,tom3,005,20210924,,
1956,tom3,006,20210924,,
1957,tom3,007,20210924,,
1958,tom3,008,20210924,,
1959,tom3,011,20210919,,
1960,tom3,011,20210919,,
1961,tom3,014,20210919,,
1962,tom3,017,20210919,,
1963,tom3,019,20210919,,
1964,tom3,021,20210919,,
1965,tom3,022,20210919,,
1966,tom3,024,20210919,,
1967,tom3,027,20210919,,
1968,tom3,028,20210919,,
1969,tom3,029,20210919,,
1970,tom3,030,20210919,,
1971,tom3,031,20210919,,
1972,tom3,034,20210919,,
1973,tom3,035,20210919,,
1974,tom3,036,20210919,,
1975,tom3,036,20210919,,
1976,tom3,038,20210919,,
1977,tom3,039,20210919,,
1978,tom3,041,20210920,,
1979,tom3,042,20210920,,
1980,tom3,042,20210920,,
1981,tom3,042,20210920,,
1982,tom3,044,20210920,,
1983,tom3,044,20210920,,
1984,tom3,046,20210920,,
1985,tom3,048,20210920,,
1986,tom3,048,20210920,,
1987,tom3,049,20210920,,
1988,tom3,049,20210920,,
1989,tom3,051,20210920,,
1990,tom3,052,20210920,,
1991,tom3,052,20210920,,
1992,tom3,055,20210920,,
1993,tom3,057,20210920,,
1994,tom3,058,20210920,,
1995,tom3,058,20210920,,
1996,tom3,060,20210920,,
1997,tom3,061,20210921,,
1998,tom3,062,20210921,,
1999,tom3,062,20210921,,
2000,tom3,063,20210921,,
2001,tom3,064,20210921,,
2002,tom3,066,20210921,,
2003,tom3,068,20210921,,
2004,tom3,068,20210921,,
2005,tom3,069,20210921,,
2006,tom3,069,20210921,,
2007,tom3,070,20210921,,
2008,tom3,071,20210921,,
2009,tom3,072,20210921,,
2010,tom3,073,20210921,,
2011,tom3,074,20210921,,
2012,tom3,075,20210921,,
2013,tom3,075,20210921,,
2014,tom3,077,20210921,,
2015,tom3,079,20210921,,
2016,tom3,081,20210921,,
2017,tom3,081,20210921,,
2018,tom3,083,20210921,,
2019,tom3,083,20210921,,
2020,tom3,084,20210921,,
2021,tom3,084,20210921,,
2022,tom3,085,20210922,,
2023,tom3,085,20210922,,
2024,tom3,086,20210922,,
2025,tom3,087,20210922,,
2026,tom3,088,20210922,,
2027,tom3,090,20210922,,
2028,tom3,094,20210922,,
2029,tom3,095,20210922,,
2030,tom3,095,20210922,,
2031,tom3,096,20210922,,
2032,tom3,096,20210922,,
2033,tom3,097,20210922,,
2034,tom3,098,20210922,,
2035,tom3,098,20210922,,
2036,tom3,099,20210922,,
2037,tom3,100,20210922,,
2038,tom3,002,20211001,,
2039,tom3,003,20211001,,
2040,tom3,006,20211001,,
2041,tom3,007,20211001,,
2042,tom3,008,20211001,,
2043,tom3,011,20210926,,
2044,tom3,011,20211003,,
2045,tom3,012,20210926,,
2046,tom3,013,20210926,,
2047,tom3,014,20211003,,
2048,tom3,014,20211003,,
2049,tom3,015,20210926,,
2050,tom3,016,20211003,,
2051,tom3,017,20211003,,
2052,tom3,019,20210926,,
2053,tom3,019,20211003,,
2054,tom3,020,20211003,,
2055,tom3,021,20210926,,
2056,tom3,021,20210926,,
2057,tom3,021,20211003,,
2058,tom3,022,20211003,,
2059,tom3,023,20211003,,
2060,tom3,024,20210926,,
2061,tom3,025,20210926,,
2062,tom3,025,20211003,,
2063,tom3,025,20211003,,
2064,tom3,026,20210926,,
2065,tom3,027,20211003,,
2066,tom3,029,20210926,,
2067,tom3,030,20210926,,
2068,tom3,031,20210926,,
2069,tom3,033,20210926,,
2070,tom3,033,20210926,,
2071,tom3,034,20210926,,
2072,tom3,037,20210926,,
2073,tom3,039,20210926,,
2074,tom3,040,20210926,,
2075,tom3,041,20210927,,
2076,tom3,041,20210927,,
2077,tom3,041,20210927,,
2078,tom3,043,20210927,,
2079,tom3,043,20210927,,
2080,tom3,045,20210927,,
2081,tom3,046,20210927,,
2082,tom3,048,20210927,,
2083,tom3,048,20210927,,
2084,tom3,049,20210927,,
2085,tom3,053,20210927,,
2086,tom3,054,20210927,,
2087,tom3,055,20210927,,
2088,tom3,056,20210927,,
2089,tom3,057,20210927,,
2090,tom3,060,20210927,,
2091,tom3,062,20210928,,
2092,tom3,063,20210928,,
2093,tom3,064,20210928,,
2094,tom3,067,20210928,,
2095,tom3,068,20210928,,
2096,tom3,070,20210928,,
2097,tom3,072,20210928,,
2098,tom3,073,20210928,,
2099,tom3,075,20210928,,
2100,tom3,076,20210928,,
2101,tom3,079,20210928,,
2102,tom3,080,20210928,,
2103,tom3,082,20210928,,
2104,tom3,083,20210928,,
2105,tom3,084,20210928,,
2106,tom3,086,20210929,,
2107,tom3,089,20210929,,
2108,tom3,092,20210929,,
2109,tom3,095,20210929,,
2110,tom3,099,20210929,,
2111,tom3,100,20210929,,
2112,tom3,034,20211004,,
2113,tom3,037,20211004,,
2114,tom3,038,20211004,,
2115,tom3,039,20211004,,
2116,tom3,042,20211004,,
2117,tom3,043,20211004,,
2118,tom3,044,20211004,,
2119,tom3,047,20211004,,
2120,tom3,049,20211004,,
2121,tom3,050,20211004,,
2122,tom3,051,20211004,,
2123,tom3,052,20211004,,
2124,tom3,053,20211004,,
2125,tom3,054,20211004,,
2126,tom3,055,20211004,,
2127,tom3,056,20211004,,
2128,tom3,058,20211004,,
2129,tom3,060,20211004,,
2130,tom3,061,20211005,,
2131,tom3,064,20211005,,
2132,tom3,065,20211005,,
2133,tom3,066,20211005,,
2134,tom3,068,20211005,,
2135,tom3,070,20211005,,
2136,tom3,071,20211005,,
2137,tom3,072,20211005,,
2138,tom3,073,20211005,,
2139,tom3,074,20211005,,
2140,tom3,075,20211005,,
2141,tom3,076,20211005,,
2142,tom3,078,20211005,,
2143,tom3,079,20211005,,
2144,tom3,081,20211005,,
2145,tom3,082,20211005,,
2146,tom3,083,20211005,,
2147,tom3,083,20211005,,
2148,tom3,085,20211006,,
2149,tom3,088,20211006,,
2150,tom3,089,20211006,,
2151,tom3,092,20211006,,
2152,tom3,093,20211006,,
2153,tom3,094,20211006,,
2154,tom3,095,20211006,,
2155,tom3,096,20211006,,
2156,tom3,098,20211006,,
2157,tom3,099,20211006,,
2158,tom3,100,20211006,,
2159,tom3,002,20211011,,
2160,tom3,003,20211011,,
2161,tom3,004,20211011,,
2162,tom3,007,20211011,,
2163,tom3,010,20211011,,
2164,tom3,011,20211011,,
2165,tom3,012,20211011,,
2166,tom3,014,20211011,,
2167,tom3,015,20211011,,
2168,tom3,017,20211011,,
2169,tom3,018,20211011,,
2170,tom3,022,20211012,,
2171,tom3,025,20211012,,
2172,tom3,027,20211012,,
2173,tom3,028,20211012,,
2174,tom3,029,20211012,,
2175,tom3,031,20211012,,
2176,tom3,034,20211012,,
2177,tom3,037,20211012,,
2178,tom3,038,20211012,,
2179,tom3,042,20211013,,
2180,tom3,044,20211013,,
2181,tom3,045,20211013,,
2182,tom3,046,20211013,,
2183,tom3,047,20211013,,
2184,tom3,049,20211013,,
2185,tom3,051,20211013,,
2186,tom3,052,20211013,,
2187,tom3,053,20211013,,
2188,tom3,057,20211013,,
2189,tom3,074,20211015,,
2190,tom3,077,20211015,,
2191,tom3,078,20211015,,
2192,tom3,091,20211015,,
2193,tom3,092,20211015,,
2194,tom3,093,20211015,,
2195,tom3,094,20211015,,
2196,tom3,095,20211015,,
2197,tom3,098,20211015,,
2198,tom3,100,20211015,,
2199,tom3,002,20211018,,
2200,tom3,006,20211018,,
2201,tom3,011,20211018,,
2202,tom3,015,20211018,,
2203,tom3,016,20211018,,
2204,tom3,017,20211018,,
2205,tom3,019,20211018,,
2206,tom3,020,20211018,,
2207,tom3,034,20211020,,
2208,tom3,039,20211020,,
2209,tom3,045,20211020,,
2210,tom3,048,20211020,,
2211,tom3,052,20211020,,
2212,tom3,053,20211020,,
2213,tom3,057,20211021,,
2214,tom3,058,20211021,,
2215,tom3,059,20211021,,
2216,tom3,060,20211021,,
2217,tom3,061,20211021,,
2218,tom3,067,20211021,,
2219,tom3,074,20211021,,
2220,tom3,075,20211021,,
2221,tom3,076,20211021,,
2222,tom3,078,20211021,,
2223,tom3,080,20211022,,
2224,tom3,083,20211022,,
2225,tom3,091,20211022,,
2226,tom3,096,20211022,,
2227,tom3,008,20211025,,
2228,tom3,011,20211025,,
2229,tom3,016,20211025,,
2230,tom3,020,20211026,,
2231,tom3,025,20211026,,
2232,tom3,028,20211026,,
2233,tom3,033,20211026,,
2234,tom3,049,20211027,,
2235,tom3,071,20211028,,
2236,tom3,073,20211028,,
2237,tom3,076,20211028,,
2238,tom3,085,20211029,,
2239,tom3,088,20211029,,
2240,tom3,090,20211029,,
2241,tom3,093,20211029,,
2242,tom3,097,20211029,,
2243,tom3,100,20211029,,
2244,tom3,004,20211101,,
2245,tom3,007,20211101,,
2246,tom3,009,20211101,,
2247,tom3,011,20211101,,
2248,tom3,020,20211102,48.78,19.96
2249,tom3,026,20211102,,
2250,tom3,028,20211102,,
2251,tom3,029,20211102,,
2252,tom3,052,20211104,,
2253,tom3,052,20211104,,
2254,tom3,053,20211104,,
2255,tom3,053,20211104,,
2256,tom3,053,20211104,,
2257,tom3,054,20211104,,
2258,tom3,054,20211104,,
2259,tom3,055,20211104,,
2260,tom3,055,20211104,,
2261,tom3,056,20211104,,
2262,tom3,056,20211104,,
2263,tom3,057,20211104,,
2264,tom3,057,20211104,,
2265,tom3,058,20211104,,
2266,tom3,058,20211104,,
2267,tom3,058,20211104,,
2268,tom3,059,20211104,,
2269,tom3,059,20211104,,
2270,tom3,060,20211104,,
2271,tom3,060,20211104,,
2272,tom3,061,20211104,,
2273,tom3,061,20211104,,
2274,tom3,061,20211104,,
2275,tom3,062,20211104,,
2276,tom3,062,20211104,,
2277,tom3,062,20211104,,
2278,tom3,063,20211105,,
2279,tom3,063,20211105,,
2280,tom3,064,20211105,,
2281,tom3,064,20211105,,
2282,tom3,065,20211105,,
2283,tom3,065,20211105,,
2284,tom3,066,20211105,,
2285,tom3,066,20211105,,
2286,tom3,066,20211105,,
2287,tom3,066,20211105,,
2288,tom3,066,20211105,,
2289,tom3,068,20211105,,
2290,tom3,069,20211105,,
2291,tom3,069,20211105,,
2292,tom3,070,20211105,,
2293,tom3,071,20211105,,
2294,tom3,071,20211105,,
2295,tom3,072,20211105,,
2296,tom3,073,20211105,,
2297,tom3,073,20211105,,
2298,tom3,074,20211105,,
2299,tom3,074,20211105,,
2300,tom3,074,20211105,,
2301,tom3,075,20211105,,
2302,tom3,075,20211105,,
2303,tom3,075,20211105,,
2304,tom3,077,20211106,,
2305,tom3,077,20211106,,
2306,tom3,078,20211106,,
2307,tom3,078,20211106,,
2308,tom3,079,20211106,,
2309,tom3,080,20211106,,
2310,tom3,080,20211106,,
2311,tom3,080,20211106,,
2312,tom3,081,20211106,,
2313,tom3,081,20211106,,
2314,tom3,082,20211106,,
2315,tom3,082,20211106,,
2316,tom3,082,20211106,,
2317,tom3,083,20211106,,
2318,tom3,083,20211106,,
2319,tom3,084,20211106,,
2320,tom3,084,20211106,,
2321,tom3,086,20211106,,
2322,tom3,087,20211106,,
2323,tom3,087,20211106,,
2324,tom3,087,20211106,,
2325,tom3,087,20211106,,
2326,tom3,088,20211106,,
2327,tom3,088,20211106,,
2328,tom3,089,20211106,,
2329,tom3,089,20211106,,
2330,tom3,089,20211106,,
2331,tom3,094,20211106,,
2332,tom3,094,20211106,,
2333,tom3,098,20211106,,
2334,tom3,098,20211106,,
2335,tom3,001,20211110,,
2336,tom3,001,20211110,,
2337,tom3,002,20211110,,
2338,tom3,002,20211110,,
2339,tom3,004,20211110,,
2340,tom3,004,20211110,,
2341,tom3,005,20211110,,
2342,tom3,006,20211110,,
2343,tom3,006,20211110,,
2344,tom3,007,20211110,,
2345,tom3,007,20211110,,
2346,tom3,010,20211110,,
2347,tom3,010,20211110,,
2348,tom3,011,20211110,,
2349,tom3,011,20211110,,
2350,tom3,012,20211110,,
2351,tom3,012,20211110,,
2352,tom3,013,20211110,,
2353,tom3,019,20211111,,
2354,tom3,019,20211111,,
2355,tom3,019,20211111,,
2356,tom3,020,20211111,,
2357,tom3,020,20211111,,
2358,tom3,021,20211111,,
2359,tom3,021,20211111,,
2360,tom3,022,20211111,,
2361,tom3,022,20211111,,
2362,tom3,022,20211111,,
2363,tom3,024,20211111,,
2364,tom3,024,20211111,,
2365,tom3,024,20211111,,
2366,tom3,025,20211111,,
2367,tom3,025,20211111,,
2368,tom3,027,20211111,,
2369,tom3,027,20211111,,
2370,tom3,029,20211111,,
2371,tom3,031,20211111,,
2372,tom3,032,20211111,,
2373,tom3,032,20211111,,
2374,tom3,032,20211111,,
2375,tom3,033,20211111,,
2376,tom3,034,20211111,,
2377,tom3,034,20211111,,
2378,tom3,035,20211111,,
2379,tom3,035,20211111,,
2380,tom3,036,20211111,,
2381,tom3,036,20211111,,
2382,tom3,037,20211111,,
2383,tom3,038,20211111,,
2384,tom3,038,20211111,,
2385,tom3,039,20211111,,
2386,tom3,040,20211111,,
2387,tom3,040,20211111,,
2388,tom3,041,20211112,,
2389,tom3,043,20211112,,
2390,tom3,044,20211112,,
2391,tom3,046,20211112,,
2392,tom3,047,20211112,,
2393,tom3,047,20211112,,
2394,tom3,047,20211112,,
2395,tom3,048,20211112,,
2396,tom3,048,20211112,,
2397,tom3,049,20211112,,
2398,tom3,049,20211112,,
2399,tom3,050,20211112,,
2400,tom3,050,20211112,,
2401,tom3,052,20211112,,
2402,tom3,052,20211112,,
2403,tom3,052,20211112,,
2404,tom3,053,20211112,,
2405,tom3,053,20211112,,
2406,tom3,053,20211112,,
2407,tom3,054,20211113,,
2408,tom3,054,20211113,48.32,21.98
2409,tom3,054,20211113,,
2410,tom3,055,20211113,,
2411,tom3,056,20211113,,
2412,tom3,056,20211113,,
2413,tom3,059,20211113,,
2414,tom3,059,20211113,,
2415,tom3,060,20211113,,
2416,tom3,060,20211113,,
2417,tom3,061,20211113,,
2418,tom3,061,20211113,,
2419,tom3,061,20211113,,
2420,tom3,062,20211113,48.0,20.57
2421,tom3,063,20211113,,
2422,tom3,063,20211113,,
2423,tom3,064,20211113,,
2424,tom3,064,20211113,,
2425,tom3,067,20211113,,
2426,tom3,068,20211113,,
2427,tom3,068,20211113,,
2428,tom3,068,20211113,,
2429,tom3,069,20211113,,
2430,tom3,069,20211113,,
2431,tom3,070,20211113,,
2432,tom3,070,20211113,,
2433,tom3,071,20211113,,
2434,tom3,071,20211113,,
2435,tom3,072,20211113,,
2436,tom3,072,20211113,,
2437,tom3,073,20211113,,
2438,tom3,073,20211113,,
2439,tom3,075,20211113,,
2440,tom3,076,20211113,,
2441,tom3,076,20211113,,
2442,tom3,077,20211113,,
2443,tom3,077,20211113,,
2444,tom3,078,20211113,,
2445,tom3,078,20211113,,
2446,tom3,078,20211113,,
2447,tom3,079,20211113,,
2448,tom3,080,20211113,,
2449,tom3,080,20211113,,
2450,tom3,082,20211113,,
2451,tom3,084,20211113,,
2452,tom3,084,20211113,,
2453,tom3,087,20211113,,
2454,tom3,087,20211113,,
2455,tom3,088,20211113,,
2456,tom3,089,20211113,,
2457,tom3,089,20211113,,
2458,tom3,090,20211113,,
2459,tom3,092,20211113,,
2460,tom3,093,20211113,,
2461,tom3,093,20211113,,
2462,tom3,094,20211113,,
2463,tom3,097,20211113,,
2464,tom3,097,20211113,,
2465,tom3,099,20211113,,
2466,tom3,099,20211113,,
2467,tom3,099,20211113,,
2468,tom3,100,20211113,,
2469,tom3,100,20211113,,
2470,tom3,100,20211113,,
2471,tom3,022,20211116,,
2472,tom3,022,20211116,,
2473,tom3,022,20211116,,
2474,tom3,041,20211117,,
2475,tom3,046,20211117,,
2476,tom3,046,20211117,,
2477,tom3,048,20211117,,
2478,tom3,048,20211117,,
2479,tom3,050,20211117,,
2480,tom3,050,20211117,,
2481,tom3,058,20211118,,
2482,tom3,066,20211118,,
2483,tom3,066,20211118,,
2484,tom3,066,20211118,,
2485,tom3,069,20211118,,
2486,tom3,069,20211118,,
2487,tom3,094,20211119,,
2488,tom3,094,20211119,,
2489,tom3,094,20211119,,
2490,tom3,097,20211119,37.7,29.35
2491,tom3,097,20211119,,
2492,tom3,020,20211122,,
2493,tom3,021,20211123,,
2494,tom3,026,20211123,,
2495,tom3,027,20211123,,
2496,tom3,034,20211123,,
2497,tom3,034,20211123,,
2498,tom3,034,20211123,,
2499,tom3,061,20211125,,
2500,tom3,061,20211125,,
2501,tom3,061,20211125,,
2502,tom3,066,20211125,,
2503,tom3,088,20211127,,
2504,tom3,088,20211127,,
2505,tom3,047,20211202,,
2506,tom3,051,20211202,,
2507,tom3,067,20211202,,
2508,tom3,067,20211202,,
2509,tom3,079,20211203,,
2510,tom3,085,20211203,,
2511,tom3,085,20211203,,
2512,tom3,085,20211203,,
2513,tom3,003,20211206,,
2514,tom3,003,20211206,,
2515,tom3,004,20211206,,
2516,tom3,006,20211206,,
2517,tom3,006,20211206,,
2518,tom3,006,20211206,,
2519,tom3,027,20211207,,
2520,tom3,027,20211207,,
2521,tom3,027,20211207,,
2522,tom3,031,20211207,,
2523,tom3,033,20211207,,
2524,tom3,034,20211207,,
2525,tom3,034,20211207,,
2526,tom3,034,20211207,,
2527,tom3,035,20211207,,
2528,tom3,035,20211207,,
2529,tom3,037,20211207,,
2530,tom3,045,20211208,,
2531,tom3,045,20211208,,
2532,tom3,049,20211208,,
2533,tom3,049,20211208,,
2534,tom3,051,20211208,,
2535,tom3,051,20211208,,
2536,tom3,051,20211208,,
2537,tom3,052,20211208,,
2538,tom3,052,20211208,,
2539,tom3,052,20211208,,
2540,tom3,053,20211208,,
2541,tom3,053,20211208,,
2542,tom3,058,20211208,,
2543,tom3,058,20211208,,
2544,tom3,058,20211208,,
2545,tom3,059,20211208,,
2546,tom3,059,20211208,,
2547,tom3,060,20211208,,
2548,tom3,060,20211208,,
2549,tom3,062,20211209,,
2550,tom3,062,20211209,,
2551,tom3,066,20211209,,
2552,tom3,066,20211209,,
2553,tom3,067,20211209,,
2554,tom3,067,20211209,,
2555,tom3,067,20211209,,
2556,tom3,073,20211209,,
2557,tom3,073,20211209,,
2558,tom3,073,20211209,,
2559,tom3,078,20211209,,
2560,tom3,080,20211209,,
2561,tom3,081,20211212,,
2562,tom3,081,20211212,,
2563,tom3,083,20211212,,
2564,tom3,083,20211212,,
2565,tom3,090,20211212,,
2566,tom3,090,20211212,,
2567,tom3,090,20211212,,
2568,tom3,096,20211212,,
2569,tom3,098,20211212,,
2570,tom3,098,20211212,,
2571,tom3,099,20211212,,
2572,tom3,099,20211212,,
2573,tom3,099,20211212,,
2574,tom3,002,20211213,,
2575,tom3,002,20211213,,
2576,tom3,002,20211213,,
2577,tom3,003,20211213,,
2578,tom3,003,20211213,,
2579,tom3,004,20211213,,
2580,tom3,004,20211213,,
2581,tom3,004,20211213,,
2582,tom3,005,20211213,,
2583,tom3,067,20211217,,
2584,tom3,067,20211217,,
2585,tom3,067,20211217,,
2586,tom3,071,20211217,,
2587,tom3,071,20211217,,
2588,tom3,073,20211217,,
2589,tom3,073,20211217,,
2590,tom3,075,20211217,,
2591,tom3,082,20211217,,
2592,tom3,082,20211217,,
2593,tom3,088,20211217,,
2594,tom3,088,20211217,,
2595,tom3,097,20211218,,
2596,tom3,097,20211218,,
2597,tom3,097,20211218,,
2598,tom3,100,20211218,,
2599,tom3,001,20211220,,
2600,tom3,001,20211220,,
2601,tom3,001,20211220,,
2602,tom3,002,20211220,,
2603,tom3,002,20211220,,
2604,tom3,003,20211220,,
2605,tom3,003,20211220,,
2606,tom3,004,20211220,,
2607,tom3,004,20211220,,
2608,tom3,007,20211220,,
2609,tom3,007,20211220,,
2610,tom3,009,20211220,,
2611,tom3,010,20211220,,
2612,tom3,010,20211220,,
2613,tom3,010,20211220,,
2614,tom3,011,20211220,,
2615,tom3,011,20211220,,
2616,tom3,012,20211220,,
2617,tom3,012,20211220,,
2618,tom3,012,20211220,,
2619,tom3,013,20211220,,
2620,tom3,013,20211220,,
2621,tom3,016,20211220,,
2622,tom3,016,20211220,,
2623,tom3,016,20211220,,
2624,tom3,020,20211220,,
2625,tom3,020,20211220,,
2626,tom3,020,20211220,,
2627,tom3,021,20211221,,
2628,tom3,021,20211221,,
2629,tom3,022,20211221,,
2630,tom3,023,20211221,,
2631,tom3,024,20211221,,
2632,tom3,025,20211221,,
2633,tom3,025,20211221,,
2634,tom3,026,20211221,,
2635,tom3,026,20211221,,
2636,tom3,029,20211221,,
2637,tom3,029,20211221,,
2638,tom3,029,20211221,,
2639,tom3,030,20211221,,
2640,tom3,030,20211221,,
2641,tom3,031,20211221,,
2642,tom3,032,20211221,,
2643,tom3,032,20211221,,
2644,tom3,033,20211221,,
2645,tom3,033,20211221,,
2646,tom3,035,20211221,,
2647,tom3,035,20211221,,
2648,tom3,036,20211221,,
2649,tom3,036,20211221,,
2650,tom3,036,20211221,,
2651,tom3,037,20211221,,
2652,tom3,037,20211221,,
2653,tom3,038,20211221,,
2654,tom3,038,20211221,,
2655,tom3,041,20211224,,
2656,tom3,041,20211224,,
2657,tom3,041,20211224,,
2658,tom3,042,20211224,,
2659,tom3,042,20211224,,
2660,tom3,042,20211224,,
2661,tom3,044,20211224,,
2662,tom3,044,20211224,,
2663,tom3,045,20211224,,
2664,tom3,045,20211224,,
2665,tom3,045,20211224,,
2666,tom3,046,20211224,,
2667,tom3,046,20211224,,
2668,tom3,046,20211224,,
2669,tom3,046,20211224,,
2670,tom3,046,20211224,,
2671,tom3,048,20211224,,
2672,tom3,048,20211224,,
2673,tom3,049,20211224,,
2674,tom3,051,20211224,,
2675,tom3,051,20211224,,
2676,tom3,053,20211224,,
2677,tom3,054,20211224,,
2678,tom3,056,20211224,,
2679,tom3,056,20211224,,
2680,tom3,056,20211224,,
2681,tom3,058,20211224,,
2682,tom3,059,20211224,,
2683,tom3,059,20211224,,
2684,tom3,059,20211224,,
2685,tom3,060,20211224,,
2686,tom3,061,20211224,,
2687,tom3,061,20211224,,
2688,tom3,061,20211224,,
2689,tom3,063,20211224,,
2690,tom3,063,20211224,,
2691,tom3,064,20211224,,
2692,tom3,065,20211224,,
2693,tom3,065,20211224,,
2694,tom3,065,20211224,,
2695,tom3,066,20211226,,
2696,tom3,066,20211226,,
2697,tom3,068,20211226,,
2698,tom3,068,20211226,,
2699,tom3,069,20211226,,
2700,tom3,069,20211226,,
2701,tom3,070,20211226,344.78,317.52
2702,tom3,070,20211226,230.44,259.96
2703,tom3,071,20211226,,
2704,tom3,071,20211226,,
2705,tom3,073,20211226,,
2706,tom3,073,20211226,,
2707,tom3,073,20211226,,
2708,tom3,074,20211226,,
2709,tom3,075,20211226,,
2710,tom3,075,20211226,,
2711,tom3,077,20211226,,
2712,tom3,077,20211226,,
2713,tom3,077,20211226,,
2714,tom3,078,20211226,,
2715,tom3,078,20211226,,
2716,tom3,079,20211226,,
2717,tom3,079,20211226,,
2718,tom3,080,20211226,,
2719,tom3,080,20211226,,
2720,tom3,082,20211226,,
2721,tom3,082,20211226,,
2722,tom3,082,20211226,,
2723,tom3,086,20211226,,
2724,tom3,086,20211226,,
2725,tom3,087,20211226,,
2726,tom3,087,20211226,,
2727,tom3,087,20211226,,
2728,tom3,088,20211226,,
2729,tom3,088,20211226,,
2730,tom3,090,20211226,,
2731,tom3,090,20211226,,
2732,tom3,091,20211226,,
2733,tom3,091,20211226,,
2734,tom3,091,20211226,,
2735,tom3,092,20211226,,
2736,tom3,092,20211226,,
2737,tom3,096,20211226,,
2738,tom3,098,20211226,,
2739,tom3,099,20211226,,
2740,tom3,099,20211226,,
2741,tom3,001,20211228,,
2742,tom3,001,20211228,,
2743,tom3,001,20211228,,
2744,tom3,002,20211228,,
2745,tom3,002,20211228,,
2746,tom3,003,20211228,,
2747,tom3,003,20211228,,
2748,tom3,004,20211228,,
2749,tom3,006,20211228,,
2750,tom3,006,20211228,,
2751,tom3,007,20211228,,
2752,tom3,007,20211228,,
2753,tom3,008,20211228,,
2754,tom3,008,20211228,,
2755,tom3,009,20211228,,
2756,tom3,009,20211228,,
2757,tom3,010,20211228,,
2758,tom3,010,20211228,,
2759,tom3,011,20211228,,
2760,tom3,011,20211228,,
2761,tom3,012,20211228,,
2762,tom3,012,20211228,,
2763,tom3,015,20211228,,
2764,tom3,015,20211228,,
2765,tom3,017,20211228,,
2766,tom3,017,20211228,,
2767,tom3,019,20211228,,
2768,tom3,020,20211228,,
2769,tom3,021,20211228,,
2770,tom3,021,20211228,,
2771,tom3,022,20211229,,
2772,tom3,023,20211229,,
2773,tom3,025,20211229,,
2774,tom3,025,20211229,,
2775,tom3,026,20211229,,
2776,tom3,027,20211229,,
2777,tom3,027,20211229,,
2778,tom3,028,20211229,,
2779,tom3,033,20211229,,
2780,tom3,033,20211229,,
2781,tom3,033,20211229,,
2782,tom3,034,20211229,,
2783,tom3,035,20211229,,
2784,tom3,035,20211229,,
2785,tom3,036,20211229,,
2786,tom3,036,20211229,,
2787,tom3,038,20211229,,
2788,tom3,038,20211229,,
2789,tom3,038,20211229,,
2790,tom3,041,20211229,,
2791,tom3,041,20211229,,
2792,tom3,041,20211229,,
2793,tom3,042,20211231,,
2794,tom3,042,20211231,,
2795,tom3,042,20211231,,
2796,tom3,043,20211231,,
2797,tom3,043,20211231,,
2798,tom3,043,20211231,,
2799,tom3,044,20211231,,
2800,tom3,044,20211231,,
2801,tom3,045,20211231,,
2802,tom3,045,20211231,,
2803,tom3,047,20211231,,
2804,tom3,048,20211231,,
2805,tom3,049,20211231,,
2806,tom3,049,20211231,,
2807,tom3,050,20211231,,
2808,tom3,050,20211231,,
2809,tom3,050,20211231,,
2810,tom3,051,20211231,,
2811,tom3,051,20211231,,
2812,tom3,051,20211231,,
2813,tom3,053,20211231,,
2814,tom3,054,20211231,,
2815,tom3,054,20211231,,
2816,tom3,054,20211231,,
2817,tom3,055,20211231,,
2818,tom3,056,20211231,,
2819,tom3,056,20211231,,
2820,tom3,056,20211231,,
2821,tom3,058,20211231,,
2822,tom3,059,20211231,,
2823,tom4,001,20210903,,
2824,tom4,003,20210910,,
2825,tom4,005,20210917,,
2826,tom4,006,20210917,,
2827,tom4,009,20210917,,
2828,tom4,020,20210917,,
2829,tom4,020,20210917,,
2830,tom4,040,20210918,,
2831,tom4,043,20210918,,
2832,tom4,054,20210918,,
2833,tom4,058,20210918,,
2834,tom4,060,20210918,,
2835,tom4,064,20210918,52.18,53.2
2836,tom4,066,20210918,,
2837,tom4,068,20210918,,
2838,tom4,096,20210912,,
2839,tom4,097,20210912,,
2840,tom4,004,20210924,42.9,44.32
2841,tom4,010,20210924,,
2842,tom4,014,20210924,,
2843,tom4,019,20210924,,
2844,tom4,021,20210924,,
2845,tom4,024,20210924,,
2846,tom4,026,20210924,,
