,farm_id,number,date,stemDiameter
3573,tom3,073,20211217,0.93
3574,tom3,073,20211217,1.24
3575,tom3,073,20211217,1.59
3576,tom3,074,20211217,1.66
3577,tom3,074,20211217,1.84
3578,tom3,075,20211217,1.7
3579,tom3,075,20211217,1.98
3580,tom3,076,20211217,0.83
3581,tom3,076,20211217,0.85
3582,tom3,077,20211217,0.65
3583,tom3,077,20211217,1.13
3584,tom3,077,20211217,0.96
3585,tom3,078,20211217,0.46
3586,tom3,078,20211217,0.94
3587,tom3,078,20211217,1.18
3588,tom3,079,20211217,0.74
3589,tom3,079,20211217,1.06
3590,tom3,079,20211217,0.88
3591,tom3,079,20211217,0.85
3592,tom3,080,20211217,0.68
3593,tom3,080,20211217,0.9
3594,tom3,080,20211217,0.61
3595,tom3,080,20211217,0.93
3596,tom3,081,20211217,1.38
3597,tom3,082,20211217,1.09
3598,tom3,082,20211217,1.39
3599,tom3,082,20211217,1.42
3600,tom3,083,20211217,1.2
3601,tom3,083,20211217,1.57
3602,tom3,083,20211217,1.76
3603,tom3,084,20211217,0.65
3604,tom3,085,20211217,1.03
3605,tom3,087,20211217,1.41
3606,tom3,088,20211217,0.83
3607,tom3,088,20211217,1.35
3608,tom3,088,20211217,1.38
3609,tom3,089,20211217,1.03
3610,tom3,091,20211218,1.63
3611,tom3,092,20211218,0.39
3612,tom3,093,20211218,0.81
3613,tom3,093,20211218,0.88
3614,tom3,093,20211218,0.96
3615,tom3,094,20211218,0.61
3616,tom3,095,20211218,1.25
3617,tom3,095,20211218,1.2
3618,tom3,096,20211218,0.81
3619,tom3,097,20211218,0.92
3620,tom3,097,20211218,1.11
3621,tom3,097,20211218,1.42
3622,tom3,098,20211218,0.88
3623,tom3,098,20211218,0.78
3624,tom3,098,20211218,0.67
3625,tom3,099,20211218,0.81
3626,tom3,100,20211218,0.67
3627,tom3,100,20211218,1.1
3628,tom3,001,20211228,1.08
3629,tom3,002,20211228,1.95
3630,tom3,002,20211228,2.16
3631,tom3,003,20211228,0.82
3632,tom3,003,20211228,1.85
3633,tom3,005,20211228,1.7
3634,tom3,005,20211228,1.73
3635,tom3,006,20211228,0.71
3636,tom3,006,20211228,0.92
3637,tom3,007,20211228,1.77
3638,tom3,007,20211228,2.12
3639,tom3,009,20211228,0.92
3640,tom3,009,20211228,0.86
3641,tom3,009,20211228,1.05
3642,tom3,011,20211228,1.24
3643,tom3,011,20211228,1.88
3644,tom3,012,20211228,1.92
3645,tom3,012,20211228,1.41
3646,tom3,013,20211228,0.81
3647,tom3,015,20211228,1.27
3648,tom3,015,20211228,1.06
3649,tom3,017,20211228,0.87
3650,tom3,019,20211228,1.11
3651,tom3,019,20211228,1.06
3652,tom3,020,20211228,1.25
3653,tom3,022,20211229,1.59
3654,tom3,023,20211229,2.14
3655,tom3,024,20211229,1.79
3656,tom3,025,20211229,2.01
3657,tom3,028,20211229,1.13
3658,tom3,029,20211229,0.99
3659,tom3,029,20211229,1.06
3660,tom3,030,20211229,1.76
3661,tom3,030,20211229,1.2
3662,tom3,031,20211229,
3663,tom3,031,20211229,2.25
3664,tom3,031,20211229,0.78
3665,tom3,032,20211229,
3666,tom3,033,20211229,1.4
3667,tom3,033,20211229,1.3
3668,tom3,033,20211229,1.23
3669,tom3,034,20211229,1.4
3670,tom3,035,20211229,0.52
3671,tom3,036,20211229,1.17
3672,tom3,037,20211229,1.43
3673,tom3,039,20211229,1.23
3674,tom3,040,20211229,1.63
3675,tom3,040,20211229,
3676,tom3,041,20211229,1.74
3677,tom3,041,20211229,1.59
3678,tom3,041,20211229,1.0
3679,tom3,042,20211231,1.27
3680,tom3,043,20211231,1.32
3681,tom3,043,20211231,0.99
3682,tom3,044,20211231,0.98
3683,tom3,045,20211231,2.82
3684,tom3,046,20211231,1.57
3685,tom3,046,20211231,1.94
3686,tom3,046,20211231,1.66
3687,tom3,047,20211231,1.57
3688,tom3,047,20211231,1.16
3689,tom3,048,20211231,1.24
3690,tom3,048,20211231,1.54
3691,tom3,048,20211231,1.45
3692,tom3,049,20211231,1.03
3693,tom3,049,20211231,1.0
3694,tom3,050,20211231,1.28
3695,tom3,050,20211231,1.09
3696,tom3,051,20211231,1.34
3697,tom3,051,20211231,1.38
3698,tom3,051,20211231,1.31
3699,tom3,052,20211231,1.31
3700,tom3,052,20211231,1.45
3701,tom3,052,20211231,1.66
3702,tom3,054,20211231,0.73
3703,tom3,054,20211231,0.88
3704,tom3,054,20211231,0.99
3705,tom3,055,20211231,0.88
3706,tom3,055,20211231,1.45
3707,tom3,056,20211231,1.0
3708,tom3,056,20211231,1.14
3709,tom3,056,20211231,0.97
3710,tom3,057,20211231,1.55
3711,tom3,057,20211231,1.68
3712,tom3,058,20211231,1.95
3713,tom3,058,20211231,2.51
3714,tom3,060,20211231,1.71
3715,tom3,060,20211231,1.67
3716,tom3,060,20211231,1.42
3717,tom3,061,20211231,1.14
3718,tom3,062,20211231,1.24
3719,tom3,063,20211231,0.86
3720,tom3,063,20211231,0.96
3721,tom4,001,20210903,1.95
3722,tom4,001,20210910,1.49
3723,tom4,005,20210910,1.0
3724,tom4,006,20210910,1.27
3725,tom4,009,20210910,1.66
3726,tom4,011,20210910,1.81
3727,tom4,011,20210910,1.1
3728,tom4,015,20210910,1.66
3729,tom4,016,20210910,1.13
3730,tom4,018,20210910,1.63
3731,tom4,019,20210910,1.17
3732,tom4,020,20210911,1.27
3733,tom4,021,20210911,1.27
3734,tom4,022,20210911,1.7
3735,tom4,024,20210911,1.17
3736,tom4,026,20210911,1.77
3737,tom4,027,20210911,1.31
3738,tom4,028,20210911,1.42
3739,tom4,039,20210911,1.31
3740,tom4,042,20210911,1.95
3741,tom4,043,20210911,1.35
3742,tom4,046,20210911,1.49
3743,tom4,048,20210911,1.13
3744,tom4,049,20210911,1.38
3745,tom4,050,20210911,1.49
3746,tom4,052,20210911,1.2
3747,tom4,056,20210911,1.52
3748,tom4,057,20210911,1.42
3749,tom4,061,20210911,1.49
3750,tom4,062,20210911,1.49
3751,tom4,066,20210911,1.24
3752,tom4,001,20210917,1.35
3753,tom4,003,20210917,1.32
3754,tom4,011,20210917,1.38
3755,tom4,011,20210917,1.25
3756,tom4,013,20210917,1.97
3757,tom4,016,20210917,1.73
3758,tom4,018,20210917,1.69
3759,tom4,020,20210917,1.81
3760,tom4,021,20210917,1.81
3761,tom4,022,20210917,1.64
3762,tom4,026,20210917,1.59
3763,tom4,027,20210917,1.87
3764,tom4,029,20210917,1.56
3765,tom4,030,20210917,
3766,tom4,031,20210917,1.42
3767,tom4,037,20210918,1.49
3768,tom4,038,20210918,1.56
3769,tom4,039,20210918,1.7
3770,tom4,042,20210918,1.58
3771,tom4,046,20210918,1.59
3772,tom4,047,20210918,1.52
3773,tom4,048,20210918,1.42
3774,tom4,050,20210918,1.66
3775,tom4,051,20210918,1.66
3776,tom4,053,20210918,1.95
3777,tom4,053,20210918,1.95
3778,tom4,056,20210918,1.66
3779,tom4,057,20210918,1.68
3780,tom4,058,20210918,1.73
3781,tom4,059,20210918,1.88
3782,tom4,065,20210918,1.73
3783,tom4,066,20210918,1.59
3784,tom4,068,20210918,1.76
3785,tom4,078,20210912,1.42
3786,tom4,084,20210912,2.02
3787,tom4,084,20210912,2.03
3788,tom4,087,20210912,1.33
3789,tom4,089,20210912,1.62
3790,tom4,090,20210912,1.65
3791,tom4,091,20210912,1.66
3792,tom4,094,20210912,1.49
3793,tom4,096,20210912,1.6
3794,tom4,097,20210912,1.48
3795,tom4,098,20210912,1.27
3796,tom4,099,20210912,1.57
3797,tom4,100,20210912,1.59
3798,tom4,001,20210924,1.51
3799,tom4,003,20210924,1.11
3800,tom4,004,20210924,1.58
3801,tom4,004,20210924,1.68
3802,tom4,007,20210924,1.35
3803,tom4,009,20210924,1.36
3804,tom4,011,20210924,1.46
3805,tom4,012,20210924,1.29
3806,tom4,015,20210924,1.71
3807,tom4,016,20210924,1.51
3808,tom4,017,20210924,1.6
3809,tom4,018,20210924,1.48
3810,tom4,020,20210924,1.52
3811,tom4,021,20210924,1.69
3812,tom4,023,20210924,1.2
3813,tom4,023,20210924,1.17
3814,tom4,024,20210924,1.66
3815,tom4,026,20210924,1.38
3816,tom4,027,20210924,1.38
3817,tom4,032,20210924,1.8
3818,tom4,037,20210924,1.27
3819,tom4,043,20210925,1.3
3820,tom4,044,20210925,1.02
3821,tom4,045,20210925,1.38
3822,tom4,046,20210925,1.63
3823,tom4,047,20210925,1.45
3824,tom4,048,20210925,1.1
3825,tom4,050,20210925,1.17
3826,tom4,051,20210925,1.35
3827,tom4,054,20210925,1.35
3828,tom4,055,20210925,1.45
3829,tom4,056,20210925,1.51
3830,tom4,057,20210925,1.09
3831,tom4,059,20210925,1.49
3832,tom4,061,20210925,1.13
3833,tom4,062,20210925,1.52
3834,tom4,064,20210925,1.38
3835,tom4,065,20210925,1.84
3836,tom4,066,20210925,1.19
3837,tom4,068,20210925,1.27
3838,tom4,069,20210919,1.69
3839,tom4,070,20210919,1.96
3840,tom4,070,20210925,1.52
3841,tom4,071,20210919,1.2
3842,tom4,073,20210919,1.44
3843,tom4,074,20210925,1.5
3844,tom4,076,20210919,1.46
3845,tom4,077,20210919,1.11
3846,tom4,078,20210919,1.67
3847,tom4,080,20210919,2.34
3848,tom4,085,20210919,1.57
3849,tom4,086,20210919,1.45
3850,tom4,086,20210919,1.53
3851,tom4,088,20210919,1.87
3852,tom4,089,20210919,1.63
3853,tom4,099,20210919,1.84
3854,tom4,100,20210919,1.94
3855,tom4,001,20211001,1.35
3856,tom4,002,20211001,1.06
3857,tom4,002,20211001,1.0
3858,tom4,003,20211001,0.81
3859,tom4,005,20211001,1.24
3860,tom4,006,20211001,1.22
3861,tom4,007,20211001,1.35
3862,tom4,008,20211001,0.64
3863,tom4,009,20211001,0.64
3864,tom4,010,20211001,0.77
3865,tom4,012,20211001,1.73
3866,tom4,013,20211001,0.88
3867,tom4,014,20211001,1.42
3868,tom4,015,20211001,1.81
3869,tom4,016,20211001,1.27
3870,tom4,020,20211001,1.35
3871,tom4,021,20211001,1.63
3872,tom4,022,20211001,0.85
3873,tom4,023,20211001,0.78
3874,tom4,024,20211001,1.43
3875,tom4,025,20211001,1.13
3876,tom4,026,20211001,0.67
3877,tom4,027,20211001,1.06
3878,tom4,028,20211001,1.37
3879,tom4,029,20211001,1.03
3880,tom4,029,20211001,1.1
3881,tom4,030,20211001,1.2
3882,tom4,032,20211002,1.13
3883,tom4,033,20211002,1.2
3884,tom4,035,20211002,1.35
3885,tom4,037,20211002,1.24
3886,tom4,038,20211002,
3887,tom4,040,20211002,1.14
3888,tom4,041,20211002,1.1
3889,tom4,042,20211002,0.92
3890,tom4,043,20211002,1.52
3891,tom4,044,20211002,0.78
3892,tom4,045,20211002,0.89
3893,tom4,046,20211002,1.03
3894,tom4,049,20211002,0.99
3895,tom4,050,20211002,1.31
3896,tom4,053,20211002,1.45
3897,tom4,054,20211002,
3898,tom4,057,20211002,1.38
3899,tom4,060,20211002,1.13
3900,tom4,062,20211002,1.06
3901,tom4,064,20211002,0.71
3902,tom4,065,20211002,0.92
3903,tom4,066,20211003,1.13
3904,tom4,067,20211003,
3905,tom4,069,20211004,1.17
3906,tom4,070,20211004,1.06
3907,tom4,071,20211003,1.31
3908,tom4,074,20211003,0.96
3909,tom4,075,20211003,1.2
3910,tom4,076,20211003,1.12
3911,tom4,077,20211003,0.92
3912,tom4,078,20211003,0.92
3913,tom4,079,20210926,1.45
3914,tom4,079,20211003,0.96
3915,tom4,081,20210926,1.38
3916,tom4,082,20210926,1.45
3917,tom4,082,20211003,1.27
3918,tom4,083,20210926,1.18
3919,tom4,083,20211003,0.81
3920,tom4,084,20211003,1.27
3921,tom4,085,20210926,1.52
3922,tom4,085,20211003,0.85
3923,tom4,086,20210926,1.0
3924,tom4,086,20211003,1.45
3925,tom4,087,20210926,1.2
3926,tom4,088,20210926,1.1
3927,tom4,088,20210926,1.1
3928,tom4,089,20211003,0.81
3929,tom4,090,20211003,0.75
3930,tom4,092,20210926,1.24
3931,tom4,092,20211003,1.03
3932,tom4,093,20210926,1.18
3933,tom4,094,20211003,1.1
3934,tom4,095,20211003,1.06
3935,tom4,096,20210926,1.52
3936,tom4,096,20211003,0.9
3937,tom4,099,20210926,1.24
3938,tom4,099,20211003,0.99
3939,tom4,100,20210926,0.88
3940,tom4,001,20211008,1.17
3941,tom4,002,20211008,1.27
3942,tom4,003,20211008,1.17
3943,tom4,004,20211008,1.1
3944,tom4,005,20211008,1.38
3945,tom4,008,20211008,1.35
3946,tom4,009,20211008,1.27
3947,tom4,010,20211008,0.92
3948,tom4,011,20211008,1.42
3949,tom4,012,20211008,0.99
3950,tom4,013,20211008,1.17
3951,tom4,014,20211008,1.31
3952,tom4,017,20211008,0.78
3953,tom4,019,20211008,1.17
3954,tom4,024,20211009,0.99
3955,tom4,030,20211009,1.2
3956,tom4,033,20211009,1.35
3957,tom4,034,20211009,0.81
3958,tom4,036,20211009,1.06
3959,tom4,037,20211009,1.17
3960,tom4,038,20211009,1.35
3961,tom4,042,20211009,1.06
3962,tom4,043,20211009,1.06
3963,tom4,045,20211009,1.24
3964,tom4,046,20211009,0.99
3965,tom4,047,20211009,1.03
3966,tom4,049,20211009,0.96
3967,tom4,049,20211009,0.99
3968,tom4,050,20211009,1.03
3969,tom4,051,20211009,1.27
3970,tom4,052,20211009,0.96
3971,tom4,053,20211009,1.1
3972,tom4,054,20211009,1.1
3973,tom4,055,20211009,1.1
3974,tom4,056,20211009,1.03
3975,tom4,058,20211009,0.85
3976,tom4,060,20211010,1.35
3977,tom4,061,20211010,1.17
3978,tom4,062,20211010,1.2
3979,tom4,063,20211010,1.17
3980,tom4,064,20211010,
3981,tom4,065,20211010,1.24
3982,tom4,071,20211010,1.06
3983,tom4,075,20211010,1.06
3984,tom4,076,20211010,0.92
3985,tom4,077,20211010,1.2
3986,tom4,080,20211010,0.85
3987,tom4,085,20211010,0.78
3988,tom4,086,20211010,1.06
3989,tom4,087,20211010,1.13
3990,tom4,088,20211010,0.71
3991,tom4,091,20211010,1.42
3992,tom4,092,20211010,1.24
3993,tom4,093,20211010,0.67
3994,tom4,094,20211010,0.99
3995,tom4,095,20211010,0.92
3996,tom4,096,20211010,1.31
3997,tom4,098,20211010,1.24
3998,tom4,099,20211010,1.2
3999,tom4,001,20211015,1.17
4000,tom4,002,20211015,0.88
4001,tom4,004,20211015,1.24
4002,tom4,005,20211015,1.16
4003,tom4,008,20211015,1.03
4004,tom4,010,20211015,0.88
4005,tom4,011,20211015,0.96
4006,tom4,013,20211015,1.04
4007,tom4,014,20211015,1.09
4008,tom4,016,20211015,1.4
4009,tom4,017,20211015,1.17
4010,tom4,018,20211016,0.81
4011,tom4,019,20211016,0.82
4012,tom4,020,20211016,1.11
4013,tom4,021,20211016,1.11
4014,tom4,023,20211016,1.21
4015,tom4,024,20211016,1.1
4016,tom4,025,20211016,1.1
4017,tom4,027,20211016,1.12
4018,tom4,027,20211016,1.24
4019,tom4,028,20211016,1.03
4020,tom4,029,20211016,0.92
4021,tom4,030,20211016,1.2
4022,tom4,031,20211016,1.06
4023,tom4,032,20211016,1.31
4024,tom4,033,20211016,1.31
4025,tom4,034,20211016,1.1
4026,tom4,035,20211016,1.13
4027,tom4,036,20211016,1.06
4028,tom4,037,20211016,1.17
4029,tom4,038,20211016,1.38
4030,tom4,039,20211016,1.25
4031,tom4,040,20211016,1.35
4032,tom4,041,20211016,0.99
4033,tom4,042,20211016,1.27
4034,tom4,043,20211016,1.06
4035,tom4,045,20211016,1.08
4036,tom4,046,20211016,1.13
4037,tom4,049,20211016,0.95
4038,tom4,050,20211016,1.37
4039,tom4,051,20211016,1.2
4040,tom4,054,20211017,0.96
4041,tom4,056,20211017,1.24
4042,tom4,057,20211017,1.18
4043,tom4,058,20211017,
4044,tom4,059,20211017,1.13
4045,tom4,060,20211017,1.17
4046,tom4,061,20211017,1.0
4047,tom4,063,20211017,0.96
4048,tom4,064,20211017,1.13
4049,tom4,066,20211017,0.88
4050,tom4,067,20211017,0.99
4051,tom4,068,20211017,1.41
4052,tom4,070,20211017,1.1
4053,tom4,071,20211017,0.99
4054,tom4,075,20211017,0.85
4055,tom4,076,20211017,1.1
4056,tom4,077,20211017,1.2
4057,tom4,078,20211017,1.1
4058,tom4,080,20211017,1.04
4059,tom4,081,20211017,1.1
4060,tom4,085,20211017,1.09
4061,tom4,089,20211017,0.88
4062,tom4,092,20211017,1.1
4063,tom4,095,20211017,1.03
4064,tom4,096,20211017,0.99
4065,tom4,097,20211017,1.31
4066,tom4,098,20211017,0.92
4067,tom4,099,20211017,1.14
4068,tom4,001,20211021,0.78
4069,tom4,002,20211022,0.64
4070,tom4,004,20211022,0.96
4071,tom4,005,20211022,0.94
4072,tom4,007,20211022,0.94
4073,tom4,008,20211022,1.03
4074,tom4,009,20211022,1.28
4075,tom4,010,20211022,1.13
4076,tom4,011,20211022,0.6
4077,tom4,012,20211022,1.21
4078,tom4,013,20211022,0.57
4079,tom4,015,20211022,0.68
4080,tom4,017,20211022,0.92
4081,tom4,019,20211022,1.1
4082,tom4,021,20211022,1.2
4083,tom4,023,20211022,0.96
4084,tom4,026,20211022,1.17
4085,tom4,028,20211022,0.99
4086,tom4,029,20211022,1.06
4087,tom4,030,20211022,1.52
4088,tom4,031,20211023,1.16
4089,tom4,033,20211023,1.17
4090,tom4,034,20211023,1.03
4091,tom4,036,20211023,1.31
4092,tom4,039,20211023,0.99
4093,tom4,040,20211023,1.42
4094,tom4,041,20211023,0.92
4095,tom4,046,20211023,1.01
4096,tom4,048,20211023,0.98
4097,tom4,050,20211023,1.3
4098,tom4,052,20211023,1.52
4099,tom4,053,20211023,1.1
4100,tom4,054,20211023,0.99
4101,tom4,057,20211023,0.92
4102,tom4,058,20211023,1.06
4103,tom4,059,20211023,0.85
4104,tom4,060,20211023,0.81
4105,tom4,062,20211023,1.1
4106,tom4,063,20211023,0.75
4107,tom4,064,20211023,1.12
4108,tom4,065,20211023,0.95
4109,tom4,067,20211023,1.03
4110,tom4,068,20211023,1.06
4111,tom4,071,20211023,0.7
4112,tom4,072,20211023,1.5
4113,tom4,074,20211023,0.84
4114,tom4,075,20211024,1.0
4115,tom4,076,20211024,0.99
4116,tom4,077,20211024,1.1
4117,tom4,078,20211024,0.96
4118,tom4,079,20211024,1.17
4119,tom4,080,20211024,0.82
4120,tom4,082,20211024,1.08
4121,tom4,083,20211024,1.1
4122,tom4,084,20211024,0.68
4123,tom4,085,20211024,1.21
4124,tom4,086,20211024,0.89
4125,tom4,087,20211024,0.76
4126,tom4,088,20211024,0.97
4127,tom4,089,20211024,0.88
4128,tom4,090,20211024,0.78
4129,tom4,091,20211024,1.27
4130,tom4,093,20211024,1.2
4131,tom4,095,20211024,1.09
4132,tom4,096,20211024,0.9
4133,tom4,098,20211024,1.32
4134,tom4,099,20211024,1.03
4135,tom4,100,20211024,0.92
4136,tom4,001,20211029,1.5
4137,tom4,003,20211029,1.35
4138,tom4,005,20211029,1.17
4139,tom4,007,20211029,1.22
4140,tom4,008,20211029,1.13
4141,tom4,010,20211029,1.17
4142,tom4,011,20211029,0.88
4143,tom4,013,20211029,1.13
4144,tom4,014,20211029,1.2
4145,tom4,015,20211029,0.96
4146,tom4,016,20211029,0.85
4147,tom4,017,20211029,0.96
4148,tom4,018,20211029,1.17
4149,tom4,021,20211029,1.35
4150,tom4,022,20211029,1.5
4151,tom4,024,20211029,1.07
4152,tom4,025,20211029,0.94
4153,tom4,027,20211029,1.1
4154,tom4,028,20211029,0.85
4155,tom4,029,20211029,1.25
4156,tom4,030,20211029,1.24
4157,tom4,031,20211029,1.24
4158,tom4,032,20211029,0.95
4159,tom4,033,20211029,1.2
4160,tom4,035,20211029,1.14
4161,tom4,038,20211030,1.49
4162,tom4,044,20211030,0.88
4163,tom4,045,20211030,1.31
4164,tom4,046,20211030,0.86
4165,tom4,047,20211030,1.66
4166,tom4,048,20211030,1.45
4167,tom4,049,20211030,1.13
4168,tom4,052,20211030,1.31
4169,tom4,053,20211030,1.2
4170,tom4,054,20211030,1.13
4171,tom4,056,20211030,1.2
4172,tom4,057,20211030,1.38
4173,tom4,059,20211030,0.9
4174,tom4,060,20211030,1.4
4175,tom4,060,20211030,1.51
4176,tom4,061,20211030,1.17
4177,tom4,062,20211030,1.1
4178,tom4,063,20211030,1.2
4179,tom4,065,20211030,1.24
4180,tom4,067,20211030,1.17
4181,tom4,068,20211030,1.17
4182,tom4,070,20211030,1.25
4183,tom4,071,20211030,1.36
4184,tom4,073,20211030,1.24
4185,tom4,076,20211030,0.96
4186,tom4,078,20211030,1.27
4187,tom4,079,20211030,1.27
4188,tom4,080,20211030,0.99
4189,tom4,081,20211031,0.99
4190,tom4,085,20211031,1.49
4191,tom4,086,20211031,1.31
4192,tom4,089,20211031,1.27
4193,tom4,092,20211031,1.35
4194,tom4,093,20211031,1.37
4195,tom4,094,20211031,1.28
4196,tom4,095,20211031,1.17
4197,tom4,096,20211031,1.2
4198,tom4,097,20211031,1.1
4199,tom4,098,20211031,1.24
4200,tom4,099,20211031,1.1
4201,tom4,100,20211031,0.98
4202,tom4,001,20211105,1.0
4203,tom4,002,20211105,1.13
4204,tom4,003,20211105,1.2
4205,tom4,003,20211105,1.2
4206,tom4,004,20211105,1.2
4207,tom4,005,20211105,1.13
4208,tom4,005,20211105,1.2
4209,tom4,006,20211105,1.17
4210,tom4,006,20211105,1.17
4211,tom4,006,20211105,1.24
4212,tom4,007,20211105,1.06
4213,tom4,007,20211105,1.06
4214,tom4,008,20211105,1.56
4215,tom4,009,20211105,1.03
4216,tom4,009,20211105,0.99
4217,tom4,010,20211105,1.1
4218,tom4,010,20211105,1.17
4219,tom4,010,20211105,1.03
4220,tom4,011,20211105,0.96
4221,tom4,011,20211105,1.03
4222,tom4,012,20211105,1.45
4223,tom4,012,20211105,1.52
4224,tom4,013,20211105,1.24
4225,tom4,013,20211105,1.24
4226,tom4,014,20211105,1.24
4227,tom4,014,20211105,1.32
4228,tom4,015,20211105,0.99
4229,tom4,015,20211105,1.03
4230,tom4,015,20211105,1.03
4231,tom4,016,20211105,1.1
4232,tom4,016,20211105,1.13
4233,tom4,017,20211105,1.38
4234,tom4,017,20211105,1.13
4235,tom4,018,20211105,1.4
4236,tom4,019,20211105,1.38
4237,tom4,019,20211105,1.24
4238,tom4,019,20211105,1.36
4239,tom4,020,20211105,1.42
4240,tom4,021,20211105,1.24
4241,tom4,021,20211105,1.35
4242,tom4,021,20211105,1.2
4243,tom4,022,20211105,1.04
4244,tom4,022,20211105,1.28
4245,tom4,022,20211105,1.27
4246,tom4,023,20211105,1.42
4247,tom4,023,20211105,1.29
4248,tom4,025,20211105,1.17
4249,tom4,026,20211105,1.35
4250,tom4,026,20211105,1.42
4251,tom4,027,20211105,1.17
4252,tom4,027,20211105,1.03
4253,tom4,028,20211105,1.25
4254,tom4,028,20211105,1.37
4255,tom4,029,20211105,1.45
4256,tom4,029,20211105,1.28
4257,tom4,030,20211105,1.27
4258,tom4,030,20211105,1.2
4259,tom4,031,20211105,1.38
4260,tom4,032,20211105,1.39
4261,tom4,032,20211105,1.4
4262,tom4,033,20211105,1.24
4263,tom4,033,20211105,1.27
4264,tom4,033,20211105,1.31
4265,tom4,034,20211105,1.22
4266,tom4,034,20211105,1.31
4267,tom4,034,20211105,1.19
4268,tom4,035,20211105,1.24
4269,tom4,035,20211105,1.24
4270,tom4,036,20211106,1.27
4271,tom4,036,20211106,1.31
4272,tom4,037,20211106,1.2
4273,tom4,038,20211106,1.39
4274,tom4,038,20211106,1.46
4275,tom4,039,20211106,1.14
4276,tom4,039,20211106,1.24
4277,tom4,040,20211106,1.06
4278,tom4,040,20211106,1.06
4279,tom4,041,20211106,0.99
4280,tom4,041,20211106,1.03
4281,tom4,042,20211106,1.13
4282,tom4,042,20211106,1.17
4283,tom4,043,20211106,1.13
4284,tom4,044,20211106,1.22
4285,tom4,045,20211106,1.4
4286,tom4,045,20211106,1.31
4287,tom4,046,20211106,1.24
4288,tom4,046,20211106,1.31
4289,tom4,047,20211106,1.49
4290,tom4,048,20211106,1.63
4291,tom4,048,20211106,1.63
4292,tom4,048,20211106,1.63
4293,tom4,049,20211106,1.27
4294,tom4,049,20211106,1.31
4295,tom4,050,20211106,1.24
4296,tom4,050,20211106,1.27
4297,tom4,050,20211106,1.35
4298,tom4,051,20211106,1.17
4299,tom4,051,20211106,1.27
4300,tom4,051,20211106,1.27
4301,tom4,052,20211106,1.49
4302,tom4,052,20211106,1.56
4303,tom4,053,20211106,1.2
4304,tom4,053,20211106,1.35
4305,tom4,053,20211106,1.2
4306,tom4,054,20211106,1.35
4307,tom4,054,20211106,1.42
4308,tom4,055,20211106,1.38
4309,tom4,057,20211106,1.13
4310,tom4,057,20211106,1.24
4311,tom4,058,20211106,1.35
4312,tom4,058,20211106,1.38
4313,tom4,058,20211106,1.31
4314,tom4,059,20211106,1.13
4315,tom4,059,20211106,1.17
4316,tom4,060,20211106,1.38
4317,tom4,060,20211106,1.52
4318,tom4,060,20211106,1.38
4319,tom4,061,20211106,
4320,tom4,061,20211106,1.2
4321,tom4,062,20211106,1.45
4322,tom4,062,20211106,1.56
4323,tom4,062,20211106,1.59
4324,tom4,063,20211106,1.17
4325,tom4,064,20211106,1.24
4326,tom4,064,20211106,1.24
4327,tom4,065,20211106,1.44
4328,tom4,065,20211106,1.27
4329,tom4,065,20211106,1.42
4330,tom4,066,20211106,1.1
4331,tom4,066,20211106,1.17
4332,tom4,067,20211106,1.39
4333,tom4,067,20211106,1.56
4334,tom4,068,20211106,1.38
4335,tom4,068,20211106,1.2
4336,tom4,068,20211106,1.31
4337,tom4,069,20211106,1.24
4338,tom4,069,20211106,1.57
4339,tom4,069,20211106,1.32
4340,tom4,070,20211106,1.31
4341,tom4,070,20211106,1.31
4342,tom4,070,20211106,1.49
4343,tom4,071,20211106,1.2
4344,tom4,071,20211106,1.1
4345,tom4,072,20211106,1.17
4346,tom4,073,20211107,1.45
4347,tom4,073,20211107,1.24
4348,tom4,074,20211106,1.59
4349,tom4,074,20211106,1.7
4350,tom4,075,20211106,1.35
4351,tom4,075,20211106,1.38
4352,tom4,076,20211107,1.35
4353,tom4,076,20211107,1.45
4354,tom4,077,20211107,1.31
4355,tom4,077,20211107,1.1
4356,tom4,079,20211107,1.31
4357,tom4,079,20211107,1.35
4358,tom4,080,20211107,1.17
4359,tom4,081,20211107,1.35
4360,tom4,081,20211107,1.38
4361,tom4,082,20211107,1.28
4362,tom4,083,20211107,1.26
4363,tom4,083,20211107,1.32
4364,tom4,083,20211107,1.31
4365,tom4,084,20211107,0.81
4366,tom4,084,20211107,0.81
4367,tom4,084,20211107,0.84
4368,tom4,085,20211107,1.52
4369,tom4,085,20211107,1.59
4370,tom4,086,20211107,1.49
4371,tom4,086,20211107,1.28
4372,tom4,087,20211107,1.28
4373,tom4,087,20211107,1.31
4374,tom4,088,20211107,1.35
4375,tom4,088,20211107,1.24
4376,tom4,089,20211107,1.06
4377,tom4,089,20211107,1.06
4378,tom4,089,20211107,1.13
4379,tom4,090,20211107,1.03
4380,tom4,090,20211107,1.03
4381,tom4,090,20211107,1.1
4382,tom4,091,20211107,1.24
4383,tom4,091,20211107,1.31
4384,tom4,091,20211107,1.33
4385,tom4,092,20211107,1.06
4386,tom4,092,20211107,1.1
4387,tom4,092,20211107,1.13
4388,tom4,093,20211107,1.52
4389,tom4,093,20211107,1.56
4390,tom4,093,20211107,1.45
4391,tom4,094,20211107,1.42
4392,tom4,094,20211107,1.66
4393,tom4,095,20211107,1.35
4394,tom4,095,20211107,1.43
4395,tom4,095,20211107,1.35
4396,tom4,096,20211107,1.17
